지점,지점명,일시,10CM 정시 토양수분(%),20CM 정시 토양수분(%),30CM 정시 토양수분(%),50CM 정시 토양수분(%)
980,강정,2021-12-14 05:00,16.5,30.4,34.5,36.5
980,강정,2021-12-14 06:00,16.5,30.4,34.5,36.5
980,강정,2021-12-14 07:00,16.5,30.4,34.5,36.5
980,강정,2021-12-14 08:00,16.5,30.4,34.3,36.5
980,강정,2021-12-14 09:00,16.5,30.4,34.3,36.5
980,강정,2021-12-14 10:00,16.6,30.4,34.5,36.5
980,강정,2021-12-14 11:00,16.5,30.4,35.3,36.5
980,강정,2021-12-14 12:00,16.5,30.4,34.8,36.5
980,강정,2021-12-14 13:00,16.5,30.8,34.9,36.5
980,강정,2021-12-14 14:00,16.5,31.1,34.5,36.5
980,강정,2021-12-14 15:00,16.5,31.1,34.3,36.5
980,강정,2021-12-14 16:00,16.4,31.0,34.5,37.3
980,강정,2021-12-14 17:00,16.4,31.0,34.3,37.3
980,강정,2021-12-14 18:00,16.4,31.0,34.3,36.5
980,강정,2021-12-14 19:00,16.4,31.0,34.3,37.3
980,강정,2021-12-14 20:00,16.4,31.3,34.3,37.3
980,강정,2021-12-14 21:00,16.4,31.3,34.3,36.3
980,강정,2021-12-14 22:00,16.4,31.5,34.3,36.3
980,강정,2021-12-14 23:00,16.4,31.4,34.3,36.3
980,강정,2021-12-15 00:00,16.4,31.3,34.3,36.3
980,강정,2021-12-15 01:00,16.4,31.3,34.3,36.8
980,강정,2021-12-15 02:00,16.4,30.8,34.8,37.0
980,강정,2021-12-15 03:00,16.4,30.8,34.8,36.3
980,강정,2021-12-15 04:00,16.4,30.9,34.8,36.3
980,강정,2021-12-15 05:00,16.4,30.8,34.8,36.3
980,강정,2021-12-15 06:00,16.4,30.8,34.8,36.3
980,강정,2021-12-15 07:00,16.4,30.7,35.0,36.3
980,강정,2021-12-15 08:00,16.6,30.9,35.0,36.3
980,강정,2021-12-15 09:00,16.6,30.9,34.9,36.3
980,강정,2021-12-15 10:00,16.6,31.1,35.1,36.3
980,강정,2021-12-15 11:00,16.6,31.0,35.3,36.3
980,강정,2021-12-15 12:00,16.6,31.1,35.0,36.3
980,강정,2021-12-15 13:00,16.6,31.0,35.2,36.3
980,강정,2021-12-15 14:00,16.6,30.8,34.8,36.3
980,강정,2021-12-15 15:00,16.6,30.8,34.8,36.3
980,강정,2021-12-15 16:00,16.5,30.8,35.0,36.3
980,강정,2021-12-15 17:00,16.5,30.5,35.0,36.3
980,강정,2021-12-15 18:00,16.5,30.0,34.3,36.3
980,강정,2021-12-15 19:00,16.5,30.0,34.1,36.3
980,강정,2021-12-15 20:00,16.5,30.0,34.0,36.3
980,강정,2021-12-15 21:00,16.5,30.0,34.0,36.3
980,강정,2021-12-15 22:00,16.5,30.0,34.0,36.3
980,강정,2021-12-15 23:00,16.5,30.0,34.0,36.3
980,강정,2021-12-16 00:00,16.5,30.0,34.0,36.3
980,강정,2021-12-16 01:00,16.5,30.0,34.0,36.3
980,강정,2021-12-16 02:00,16.5,30.0,34.0,36.3
980,강정,2021-12-16 03:00,16.6,30.0,34.0,36.3
980,강정,2021-12-16 04:00,16.9,30.0,34.0,36.3
980,강정,2021-12-16 05:00,17.3,30.3,34.7,36.3
980,강정,2021-12-16 06:00,19.3,30.8,34.8,36.3
980,강정,2021-12-16 07:00,20.8,31.2,35.0,36.3
980,강정,2021-12-16 08:00,21.0,31.6,35.0,36.3
980,강정,2021-12-16 09:00,21.8,31.9,35.0,36.3
980,강정,2021-12-16 10:00,21.5,32.3,35.0,36.3
980,강정,2021-12-16 11:00,21.4,32.2,34.8,36.3
980,강정,2021-12-16 12:00,23.0,32.8,35.0,36.3
980,강정,2021-12-16 13:00,22.6,33.3,35.0,36.3
980,강정,2021-12-16 14:00,22.4,32.8,34.3,36.3
980,강정,2021-12-16 15:00,22.5,33.0,34.3,36.3
980,강정,2021-12-16 16:00,22.5,33.0,34.5,36.3
980,강정,2021-12-16 17:00,22.4,33.0,34.5,36.3
980,강정,2021-12-16 18:00,22.4,33.0,34.8,36.3
980,강정,2021-12-16 19:00,22.3,33.0,34.8,36.3
980,강정,2021-12-16 20:00,22.3,33.0,34.8,36.3
980,강정,2021-12-16 21:00,22.3,33.0,35.0,36.3
980,강정,2021-12-16 22:00,22.1,33.0,35.0,36.3
980,강정,2021-12-16 23:00,22.1,33.0,35.0,36.3
980,강정,2021-12-17 00:00,22.1,33.0,36.2,36.3
980,강정,2021-12-17 01:00,22.1,33.8,35.9,36.5
980,강정,2021-12-17 02:00,22.0,34.3,36.0,36.5
980,강정,2021-12-17 03:00,22.0,33.5,35.3,36.5
980,강정,2021-12-17 04:00,22.0,33.5,35.3,36.5
980,강정,2021-12-17 05:00,21.9,33.5,35.5,36.5
980,강정,2021-12-17 06:00,21.9,33.5,35.9,36.5
980,강정,2021-12-17 07:00,21.9,33.5,35.5,36.5
980,강정,2021-12-17 08:00,21.8,33.5,36.0,36.5
980,강정,2021-12-17 09:00,21.8,33.0,36.5,36.5
980,강정,2021-12-17 10:00,21.8,33.5,36.0,36.5
980,강정,2021-12-17 11:00,21.8,33.5,35.5,36.5
980,강정,2021-12-17 12:00,21.8,33.5,35.5,36.5
980,강정,2021-12-17 13:00,21.9,33.3,35.5,36.5
980,강정,2021-12-17 14:00,22.0,33.3,35.5,36.6
980,강정,2021-12-17 15:00,22.0,34.0,35.3,36.8
980,강정,2021-12-17 16:00,23.3,33.5,36.3,36.8
980,강정,2021-12-17 17:00,23.3,33.0,35.3,36.8
980,강정,2021-12-17 18:00,23.5,33.0,35.5,36.8
980,강정,2021-12-17 19:00,23.5,33.0,35.5,36.8
980,강정,2021-12-17 20:00,23.5,33.3,35.5,36.8
980,강정,2021-12-17 21:00,23.5,33.3,35.5,36.8
980,강정,2021-12-17 22:00,23.4,33.3,35.5,36.8
980,강정,2021-12-17 23:00,23.4,33.3,36.3,36.8
980,강정,2021-12-18 00:00,23.3,34.3,36.5,36.8
980,강정,2021-12-18 01:00,23.3,34.0,36.5,36.8
980,강정,2021-12-18 02:00,23.1,34.0,36.5,36.8
980,강정,2021-12-18 03:00,23.1,33.8,36.5,36.8
980,강정,2021-12-18 04:00,23.1,34.0,36.5,36.8
980,강정,2021-12-18 05:00,23.0,33.8,36.8,36.8
980,강정,2021-12-18 06:00,23.0,34.0,36.4,36.8
980,강정,2021-12-18 07:00,22.9,34.0,36.5,36.9
980,강정,2021-12-18 08:00,22.8,33.8,36.8,36.9
980,강정,2021-12-18 09:00,22.8,33.8,36.7,37.0
980,강정,2021-12-18 10:00,23.4,34.0,36.5,37.0
980,강정,2021-12-18 11:00,23.6,33.8,36.5,37.0
980,강정,2021-12-18 12:00,23.3,34.0,36.8,37.0
980,강정,2021-12-18 13:00,23.1,34.0,36.5,37.4
980,강정,2021-12-18 14:00,23.0,34.3,36.8,37.0
980,강정,2021-12-18 15:00,22.9,34.0,36.8,37.0
980,강정,2021-12-18 16:00,22.8,33.3,36.8,37.0
980,강정,2021-12-18 17:00,22.6,34.0,36.3,37.0
980,강정,2021-12-18 18:00,22.5,34.0,36.8,37.0
980,강정,2021-12-18 19:00,22.5,34.3,36.8,37.0
980,강정,2021-12-18 20:00,22.5,34.3,36.8,37.3
980,강정,2021-12-18 21:00,22.5,34.3,36.8,37.3
980,강정,2021-12-18 22:00,22.4,33.8,36.8,37.3
980,강정,2021-12-18 23:00,22.4,34.0,36.7,37.3
980,강정,2021-12-19 00:00,22.4,34.2,36.8,37.0
980,강정,2021-12-19 01:00,22.5,34.0,36.5,37.0
980,강정,2021-12-19 02:00,22.5,34.0,36.5,37.0
980,강정,2021-12-19 03:00,22.5,34.0,36.5,37.0
980,강정,2021-12-19 04:00,22.5,34.0,36.5,37.0
980,강정,2021-12-19 05:00,22.5,34.3,36.8,37.0
980,강정,2021-12-19 06:00,23.1,34.0,36.8,37.8
980,강정,2021-12-19 07:00,23.1,33.3,36.6,38.0
980,강정,2021-12-19 08:00,23.0,33.3,36.0,38.0
980,강정,2021-12-19 09:00,22.9,33.3,37.0,38.2
980,강정,2021-12-19 10:00,22.8,33.3,36.8,38.3
980,강정,2021-12-19 11:00,22.7,34.0,36.7,37.3
980,강정,2021-12-19 12:00,22.5,34.3,36.8,37.8
980,강정,2021-12-19 13:00,22.4,33.5,37.0,38.3
980,강정,2021-12-19 14:00,22.4,33.5,36.9,38.3
980,강정,2021-12-19 15:00,22.3,33.3,36.8,38.0
980,강정,2021-12-19 16:00,22.1,33.3,36.0,38.0
980,강정,2021-12-19 17:00,22.0,33.3,36.0,38.0
980,강정,2021-12-19 18:00,21.9,33.3,36.0,38.0
980,강정,2021-12-19 19:00,21.9,33.3,36.0,38.0
980,강정,2021-12-19 20:00,21.9,33.3,36.0,38.0
980,강정,2021-12-19 21:00,21.9,33.3,36.0,38.0
980,강정,2021-12-19 22:00,21.9,33.3,36.0,38.0
980,강정,2021-12-19 23:00,21.9,33.3,36.0,38.0
980,강정,2021-12-20 00:00,21.9,33.3,36.0,38.0
980,강정,2021-12-20 01:00,21.9,33.3,36.0,38.0
980,강정,2021-12-20 02:00,21.8,33.3,36.0,37.8
980,강정,2021-12-20 03:00,21.8,33.3,36.0,38.0
980,강정,2021-12-20 04:00,21.9,33.3,36.0,38.0
980,강정,2021-12-20 05:00,21.8,33.3,36.0,38.0
980,강정,2021-12-20 06:00,21.8,33.3,36.0,38.2
980,강정,2021-12-20 07:00,21.9,33.3,36.0,38.0
980,강정,2021-12-20 08:00,21.9,33.3,36.0,37.9
980,강정,2021-12-20 09:00,21.9,33.3,36.0,38.0
980,강정,2021-12-20 10:00,21.9,33.3,36.0,38.3
980,강정,2021-12-20 11:00,21.9,33.3,36.0,38.3
980,강정,2021-12-20 12:00,21.8,33.2,36.0,38.0
980,강정,2021-12-20 13:00,21.8,33.1,36.0,37.9
980,강정,2021-12-20 14:00,21.6,33.0,35.9,38.0
980,강정,2021-12-20 15:00,21.5,33.0,36.0,38.0
980,강정,2021-12-20 16:00,21.5,33.0,35.9,38.0
980,강정,2021-12-20 17:00,21.4,33.0,35.8,38.0
980,강정,2021-12-20 18:00,21.4,33.0,35.9,38.2
980,강정,2021-12-20 19:00,21.4,33.0,35.8,38.0
980,강정,2021-12-20 20:00,21.4,33.0,35.8,38.0
980,강정,2021-12-20 21:00,21.4,33.0,35.8,38.0
980,강정,2021-12-20 22:00,21.4,33.0,35.8,37.9
980,강정,2021-12-20 23:00,21.4,33.0,36.0,38.0
980,강정,2021-12-21 00:00,21.4,33.0,35.8,37.9
980,강정,2021-12-21 01:00,21.4,33.0,35.8,38.3
980,강정,2021-12-21 02:00,21.4,33.0,35.8,38.1
980,강정,2021-12-21 03:00,21.4,33.0,36.8,38.0
980,강정,2021-12-21 04:00,21.4,33.0,36.0,38.2
980,강정,2021-12-21 05:00,21.4,33.0,36.0,38.2
980,강정,2021-12-21 06:00,21.4,33.0,36.0,38.3
980,강정,2021-12-21 07:00,21.4,33.0,36.0,38.3
980,강정,2021-12-21 08:00,21.4,33.0,36.0,38.0
980,강정,2021-12-21 09:00,21.4,33.0,36.0,38.0
980,강정,2021-12-21 10:00,21.4,33.0,36.0,38.0
980,강정,2021-12-21 11:00,21.4,33.0,36.0,38.0
980,강정,2021-12-21 12:00,21.3,33.0,36.0,38.0
980,강정,2021-12-21 13:00,21.3,33.4,36.7,37.0
980,강정,2021-12-21 14:00,21.2,33.5,36.8,37.8
980,강정,2021-12-21 15:00,21.1,33.0,36.8,38.3
980,강정,2021-12-21 16:00,21.0,32.8,37.0,38.0
980,강정,2021-12-21 17:00,21.0,32.8,36.0,37.8
980,강정,2021-12-21 18:00,20.9,32.8,36.0,38.0
980,강정,2021-12-21 19:00,20.9,32.8,36.0,38.3
980,강정,2021-12-21 20:00,20.9,32.8,36.0,38.1
980,강정,2021-12-21 21:00,20.9,32.8,36.0,37.8
980,강정,2021-12-21 22:00,20.9,32.8,36.0,38.0
980,강정,2021-12-21 23:00,20.9,32.8,36.0,38.0
980,강정,2021-12-22 00:00,20.9,32.8,36.0,38.0
980,강정,2021-12-22 01:00,20.9,32.8,36.0,38.0
980,강정,2021-12-22 02:00,20.9,32.8,36.0,37.8
980,강정,2021-12-22 03:00,20.9,32.8,36.0,37.7
980,강정,2021-12-22 04:00,20.9,32.8,36.0,38.0
980,강정,2021-12-22 05:00,20.9,32.8,36.0,38.0
980,강정,2021-12-22 06:00,20.9,32.8,36.0,38.0
980,강정,2021-12-22 07:00,20.9,32.8,36.0,38.0
980,강정,2021-12-22 08:00,20.9,32.8,36.0,38.0
980,강정,2021-12-22 09:00,20.9,32.8,36.0,38.0
980,강정,2021-12-22 10:00,20.9,32.8,36.0,38.0
980,강정,2021-12-22 11:00,21.0,32.8,36.0,37.8
980,강정,2021-12-22 12:00,20.9,33.3,36.5,37.0
980,강정,2021-12-22 13:00,20.8,33.0,36.7,37.9
980,강정,2021-12-22 14:00,20.6,32.8,37.0,37.8
980,강정,2021-12-22 15:00,20.6,32.8,36.0,37.9
980,강정,2021-12-22 16:00,20.5,32.8,36.0,38.0
980,강정,2021-12-22 17:00,20.4,32.8,36.0,38.0
980,강정,2021-12-22 18:00,20.3,32.8,36.0,37.5
980,강정,2021-12-22 19:00,20.3,32.8,37.0,37.8
980,강정,2021-12-22 20:00,20.3,32.8,36.0,37.8
980,강정,2021-12-22 21:00,20.3,32.8,36.0,38.0
980,강정,2021-12-22 22:00,20.3,32.8,36.0,38.0
980,강정,2021-12-22 23:00,20.3,32.8,36.0,37.8
980,강정,2021-12-23 00:00,20.3,32.8,37.0,38.0
980,강정,2021-12-23 01:00,20.3,32.8,36.8,38.0
980,강정,2021-12-23 02:00,20.3,32.7,36.8,38.0
980,강정,2021-12-23 03:00,20.3,32.8,36.8,38.0
980,강정,2021-12-23 04:00,20.3,32.7,36.8,38.0
980,강정,2021-12-23 05:00,20.3,32.8,36.8,38.0
980,강정,2021-12-23 06:00,20.2,32.5,35.8,37.5
980,강정,2021-12-23 07:00,20.2,32.5,35.8,37.5
980,강정,2021-12-23 08:00,20.3,32.5,35.8,37.8
980,강정,2021-12-23 09:00,20.3,32.5,35.8,37.8
980,강정,2021-12-23 10:00,20.3,32.5,35.8,37.8
980,강정,2021-12-23 11:00,20.3,32.5,35.8,37.5
980,강정,2021-12-23 12:00,20.3,32.5,36.0,37.8
980,강정,2021-12-23 13:00,20.3,32.5,36.0,37.8
980,강정,2021-12-23 14:00,20.1,32.5,35.8,37.7
980,강정,2021-12-23 15:00,20.1,32.5,35.8,37.6
980,강정,2021-12-23 16:00,20.0,32.5,35.8,37.8
980,강정,2021-12-23 17:00,19.9,32.5,35.8,37.8
980,강정,2021-12-23 18:00,19.9,32.5,35.8,37.8
980,강정,2021-12-23 19:00,19.9,33.0,36.5,36.8
980,강정,2021-12-23 20:00,19.8,32.5,36.5,37.6
980,강정,2021-12-23 21:00,19.8,32.5,35.8,37.6
980,강정,2021-12-23 22:00,19.8,32.5,35.8,37.8
980,강정,2021-12-23 23:00,19.8,32.5,35.8,37.8
980,강정,2021-12-24 00:00,19.8,32.5,35.8,37.5
980,강정,2021-12-24 01:00,19.8,32.5,35.8,37.8
980,강정,2021-12-24 02:00,19.8,32.5,35.8,37.5
980,강정,2021-12-24 03:00,19.8,32.5,35.8,37.8
980,강정,2021-12-24 04:00,19.8,32.5,35.8,37.5
980,강정,2021-12-24 05:00,19.8,32.5,35.8,37.8
980,강정,2021-12-24 06:00,19.8,32.5,35.8,37.5
980,강정,2021-12-24 07:00,19.8,32.5,35.8,37.5
980,강정,2021-12-24 08:00,19.8,32.5,35.8,37.8
980,강정,2021-12-24 09:00,19.8,32.5,35.8,37.5
980,강정,2021-12-24 10:00,19.9,32.5,35.8,37.8
980,강정,2021-12-24 11:00,19.9,32.4,35.8,37.5
980,강정,2021-12-24 12:00,19.9,32.3,35.8,37.5
980,강정,2021-12-24 13:00,19.8,32.3,35.8,37.5
980,강정,2021-12-24 14:00,19.8,32.3,35.8,37.5
980,강정,2021-12-24 15:00,19.8,32.3,35.8,37.5
980,강정,2021-12-24 16:00,19.8,32.3,35.8,37.5
980,강정,2021-12-24 17:00,19.6,32.3,35.8,37.5
980,강정,2021-12-24 18:00,19.6,32.3,35.8,37.0
980,강정,2021-12-24 19:00,19.5,32.3,35.8,37.0
980,강정,2021-12-24 20:00,19.5,32.3,35.8,37.0
980,강정,2021-12-24 21:00,19.5,32.3,35.8,37.0
980,강정,2021-12-24 22:00,19.5,32.3,35.8,37.0
980,강정,2021-12-24 23:00,19.5,32.3,35.8,37.0
980,강정,2021-12-25 00:00,19.5,32.3,35.8,37.0
980,강정,2021-12-25 01:00,19.5,32.3,35.8,36.8
980,강정,2021-12-25 02:00,19.5,32.3,35.8,36.8
980,강정,2021-12-25 03:00,19.4,32.3,35.8,36.8
980,강정,2021-12-25 04:00,19.4,32.3,35.8,36.8
980,강정,2021-12-25 05:00,19.4,32.3,35.8,36.8
980,강정,2021-12-25 06:00,19.4,32.3,35.8,36.8
980,강정,2021-12-25 07:00,19.4,32.3,35.8,37.5
980,강정,2021-12-25 08:00,19.4,32.3,35.8,37.5
980,강정,2021-12-25 09:00,19.4,32.3,35.8,37.5
980,강정,2021-12-25 10:00,19.4,32.3,35.8,37.5
980,강정,2021-12-25 11:00,19.4,32.9,35.8,36.6
980,강정,2021-12-25 12:00,19.3,32.3,36.5,37.5
980,강정,2021-12-25 13:00,19.3,32.3,36.5,37.8
980,강정,2021-12-25 14:00,19.4,32.3,36.2,37.5
980,강정,2021-12-25 15:00,19.1,32.2,36.5,37.5
980,강정,2021-12-25 16:00,19.0,32.3,36.5,37.3
980,강정,2021-12-25 17:00,19.0,32.1,35.8,37.0
980,강정,2021-12-25 18:00,18.9,32.1,35.8,36.8
980,강정,2021-12-25 19:00,18.9,32.2,35.8,37.5
980,강정,2021-12-25 20:00,18.9,32.3,35.7,37.5
980,강정,2021-12-25 21:00,18.9,32.0,35.8,37.5
980,강정,2021-12-25 22:00,18.9,32.1,35.8,37.3
980,강정,2021-12-25 23:00,18.9,32.1,35.8,37.5
980,강정,2021-12-26 00:00,18.9,32.0,35.8,37.5
980,강정,2021-12-26 01:00,18.9,32.0,35.8,37.5
980,강정,2021-12-26 02:00,18.9,32.0,35.8,37.5
980,강정,2021-12-26 03:00,18.9,32.0,35.8,37.5
980,강정,2021-12-26 04:00,18.9,32.0,35.8,37.5
980,강정,2021-12-26 05:00,18.9,32.0,35.8,37.4
980,강정,2021-12-26 06:00,19.0,32.0,35.8,37.3
980,강정,2021-12-26 07:00,19.0,32.0,35.8,37.5
980,강정,2021-12-26 08:00,19.0,32.0,35.8,37.5
980,강정,2021-12-26 09:00,19.0,32.9,36.5,36.5
980,강정,2021-12-26 10:00,19.0,32.3,36.5,37.4
980,강정,2021-12-26 11:00,19.1,32.0,36.8,37.8
980,강정,2021-12-26 12:00,19.3,32.0,36.5,37.5
980,강정,2021-12-26 13:00,19.5,32.0,35.7,37.5
980,강정,2021-12-26 14:00,20.3,32.0,35.8,37.5
980,강정,2021-12-26 15:00,21.9,32.3,35.8,37.3
980,강정,2021-12-26 16:00,22.3,32.3,35.8,37.4
980,강정,2021-12-26 17:00,22.0,32.3,35.5,37.5
980,강정,2021-12-26 18:00,21.9,32.3,35.6,37.5
980,강정,2021-12-26 19:00,21.9,32.5,35.7,37.8
980,강정,2021-12-26 20:00,21.9,32.5,35.8,37.8
980,강정,2021-12-26 21:00,21.9,32.5,35.6,37.0
980,강정,2021-12-26 22:00,21.8,32.5,35.8,37.2
980,강정,2021-12-26 23:00,21.8,32.5,35.8,37.7
980,강정,2021-12-27 00:00,21.8,32.5,35.8,37.8
980,강정,2021-12-27 01:00,21.8,32.5,35.8,37.8
980,강정,2021-12-27 02:00,21.8,32.5,35.8,37.8
980,강정,2021-12-27 03:00,21.8,32.5,35.8,37.8
980,강정,2021-12-27 04:00,21.9,32.5,35.8,37.8
980,강정,2021-12-27 05:00,21.9,32.5,35.8,37.5
980,강정,2021-12-27 06:00,21.9,32.5,35.8,37.3
980,강정,2021-12-27 07:00,22.0,32.5,35.8,37.5
980,강정,2021-12-27 08:00,22.0,32.7,35.8,37.5
980,강정,2021-12-27 09:00,22.0,32.8,35.8,37.3
980,강정,2021-12-27 10:00,22.1,32.8,35.8,37.5
980,강정,2021-12-27 11:00,22.3,32.8,35.8,37.5
980,강정,2021-12-27 12:00,22.5,32.8,35.8,37.3
980,강정,2021-12-27 13:00,23.5,33.0,35.8,37.3
980,강정,2021-12-27 14:00,23.3,33.3,35.8,37.5
980,강정,2021-12-27 15:00,23.0,33.5,35.8,37.8
980,강정,2021-12-27 16:00,22.9,33.5,35.8,37.8
980,강정,2021-12-27 17:00,22.8,33.5,35.8,37.5
980,강정,2021-12-27 18:00,22.6,33.5,35.9,37.5
980,강정,2021-12-27 19:00,22.6,33.5,36.0,37.5
980,강정,2021-12-27 20:00,22.5,33.5,36.0,37.8
980,강정,2021-12-27 21:00,22.5,33.5,36.0,37.8
980,강정,2021-12-27 22:00,22.5,33.5,36.0,37.8
980,강정,2021-12-27 23:00,22.4,33.5,36.0,37.8
980,강정,2021-12-28 00:00,22.4,33.5,36.0,37.5
980,강정,2021-12-28 01:00,22.4,33.5,36.0,36.8
980,강정,2021-12-28 02:00,22.3,33.5,36.0,37.5
980,강정,2021-12-28 03:00,22.3,33.5,36.1,37.5
980,강정,2021-12-28 04:00,22.3,33.5,36.1,37.5
980,강정,2021-12-28 05:00,22.3,33.5,36.3,37.5
980,강정,2021-12-28 06:00,22.3,33.5,36.3,37.8
980,강정,2021-12-28 07:00,22.3,33.5,36.3,37.5
980,강정,2021-12-28 08:00,22.3,33.5,36.3,36.5
980,강정,2021-12-28 09:00,22.3,33.5,36.3,37.5
980,강정,2021-12-28 10:00,22.3,33.5,36.3,37.1
980,강정,2021-12-28 11:00,22.3,34.2,37.0,36.3
980,강정,2021-12-28 12:00,22.1,34.5,37.0,36.3
980,강정,2021-12-28 13:00,22.1,33.5,37.3,37.0
980,강정,2021-12-28 14:00,22.0,33.8,37.1,36.8
980,강정,2021-12-28 15:00,22.0,34.0,36.3,36.3
980,강정,2021-12-28 16:00,22.0,33.8,36.3,36.3
980,강정,2021-12-28 17:00,22.0,33.8,36.3,36.3
980,강정,2021-12-28 18:00,21.9,34.0,36.3,36.3
980,강정,2021-12-28 19:00,21.9,34.3,36.3,36.3
980,강정,2021-12-28 20:00,21.9,34.3,36.3,36.3
980,강정,2021-12-28 21:00,21.9,33.8,37.0,36.3
980,강정,2021-12-28 22:00,21.9,33.8,37.0,36.3
980,강정,2021-12-28 23:00,21.9,34.0,37.3,36.3
980,강정,2021-12-29 00:00,21.9,34.0,37.3,36.3
980,강정,2021-12-29 01:00,21.9,34.0,37.3,36.3
980,강정,2021-12-29 02:00,21.8,34.0,37.3,36.3
980,강정,2021-12-29 03:00,21.9,33.8,37.0,36.3
980,강정,2021-12-29 04:00,21.9,33.8,37.0,36.3
980,강정,2021-12-29 05:00,21.8,33.8,37.0,36.3
980,강정,2021-12-29 06:00,21.8,33.8,37.0,36.3
980,강정,2021-12-29 07:00,21.9,34.3,37.0,36.3
980,강정,2021-12-29 08:00,21.9,33.8,37.0,36.3
980,강정,2021-12-29 09:00,21.9,33.8,37.2,36.3
980,강정,2021-12-29 10:00,21.9,33.8,37.3,36.3
980,강정,2021-12-29 11:00,21.9,33.8,37.3,36.3
980,강정,2021-12-29 12:00,21.8,33.8,37.3,36.3
980,강정,2021-12-29 13:00,21.6,33.8,37.2,36.3
980,강정,2021-12-29 14:00,21.5,33.8,37.3,36.3
980,강정,2021-12-29 15:00,21.5,33.5,37.3,36.3
980,강정,2021-12-29 16:00,21.4,33.5,37.3,36.3
980,강정,2021-12-29 17:00,21.3,33.5,37.0,36.3
980,강정,2021-12-29 18:00,21.3,33.8,37.0,36.3
980,강정,2021-12-29 19:00,21.3,33.8,37.1,36.3
980,강정,2021-12-29 20:00,21.3,33.8,37.0,36.3
980,강정,2021-12-29 21:00,21.3,33.8,37.0,36.3
980,강정,2021-12-29 22:00,21.1,33.8,37.0,36.3
980,강정,2021-12-29 23:00,21.1,33.8,37.1,36.3
980,강정,2021-12-30 00:00,21.1,33.8,37.0,36.3
980,강정,2021-12-30 01:00,21.1,33.8,37.1,36.3
980,강정,2021-12-30 02:00,21.1,33.8,37.0,36.3
980,강정,2021-12-30 03:00,21.1,34.0,37.3,36.3
980,강정,2021-12-30 04:00,21.0,34.0,37.0,36.3
980,강정,2021-12-30 05:00,21.0,34.0,37.2,36.3
980,강정,2021-12-30 06:00,21.0,34.0,37.0,36.3
980,강정,2021-12-30 07:00,21.0,33.9,37.0,36.3
980,강정,2021-12-30 08:00,21.0,33.3,37.0,37.2
980,강정,2021-12-30 09:00,21.0,33.3,36.8,37.5
980,강정,2021-12-30 10:00,21.0,33.3,36.3,37.3
980,강정,2021-12-30 11:00,21.0,33.3,36.3,37.3
980,강정,2021-12-30 12:00,20.9,33.3,36.3,37.1
980,강정,2021-12-30 13:00,20.9,33.3,36.3,37.3
980,강정,2021-12-30 14:00,20.8,33.3,36.3,37.3
980,강정,2021-12-30 15:00,20.6,33.1,36.3,37.0
980,강정,2021-12-30 16:00,20.6,33.0,36.3,37.5
980,강정,2021-12-30 17:00,20.5,33.0,36.3,37.5
980,강정,2021-12-30 18:00,20.5,33.0,36.3,37.4
980,강정,2021-12-30 19:00,20.5,33.0,36.3,37.2
980,강정,2021-12-30 20:00,20.5,33.0,36.3,37.2
980,강정,2021-12-30 21:00,20.4,33.0,36.2,37.4
980,강정,2021-12-30 22:00,20.4,33.0,36.1,37.5
980,강정,2021-12-30 23:00,20.4,33.0,36.1,37.3
980,강정,2021-12-31 00:00,20.4,33.0,36.3,37.3
980,강정,2021-12-31 01:00,20.4,33.0,36.1,37.0
980,강정,2021-12-31 02:00,20.4,33.0,36.2,37.0
980,강정,2021-12-31 03:00,20.5,33.0,36.2,37.3
980,강정,2021-12-31 04:00,20.5,33.0,36.2,37.3
980,강정,2021-12-31 05:00,20.4,33.0,36.0,37.3
980,강정,2021-12-31 06:00,20.4,33.0,36.0,37.3
980,강정,2021-12-31 07:00,20.4,33.0,36.0,37.0
980,강정,2021-12-31 08:00,20.5,33.0,36.0,37.5
980,강정,2021-12-31 09:00,20.4,33.0,36.0,37.5
980,강정,2021-12-31 10:00,20.4,33.0,36.0,37.5
980,강정,2021-12-31 11:00,20.4,33.0,36.0,37.5
980,강정,2021-12-31 12:00,20.4,33.0,36.0,36.8
980,강정,2021-12-31 13:00,20.3,33.0,36.0,37.5
980,강정,2021-12-31 14:00,20.3,33.0,36.0,37.5
980,강정,2021-12-31 15:00,20.1,33.0,36.3,37.5
980,강정,2021-12-31 16:00,20.1,33.0,36.0,37.5
980,강정,2021-12-31 17:00,20.1,33.0,36.0,37.5
980,강정,2021-12-31 18:00,20.0,32.8,36.0,37.5
980,강정,2021-12-31 19:00,20.0,33.0,36.0,37.2
980,강정,2021-12-31 20:00,20.0,32.9,36.0,37.3
980,강정,2021-12-31 21:00,20.0,32.8,36.0,37.5
980,강정,2021-12-31 22:00,20.0,32.9,36.0,37.5
980,강정,2021-12-31 23:00,20.0,33.0,36.0,37.4
980,강정,2022-01-01 01:00,20.0,32.8,36.0,37.5
980,강정,2022-01-01 02:00,20.0,32.8,36.0,37.5
980,강정,2022-01-01 03:00,20.0,32.8,36.0,37.5
980,강정,2022-01-01 04:00,20.1,32.8,36.0,37.5
980,강정,2022-01-01 05:00,20.0,32.8,36.0,37.5
980,강정,2022-01-01 06:00,20.0,32.8,36.0,37.5
980,강정,2022-01-01 07:00,20.1,32.8,36.0,37.5
980,강정,2022-01-01 08:00,20.1,32.8,36.0,37.5
