지점,지점명,일시,10CM 정시 토양수분(%),20CM 정시 토양수분(%),30CM 정시 토양수분(%),50CM 정시 토양수분(%),,일시,10CM 정시 토양수분(%),20CM 정시 토양수분(%),30CM 정시 토양수분(%),50CM 정시 토양수분(%)
129,서산,2022-01-30 3:00,4.4,20.4,23.5,10.8,,2022-01-20 22:00,5.5,15.7,23.6,11.1
129,서산,2022-01-30 4:00,4.3,20.3,23.5,10.8,,2022-01-20 23:00,4.9,15.8,23.6,11.1
129,서산,2022-01-30 5:00,4.2,20.2,23.5,10.8,,2022-01-21 0:00,4.6,15.8,23.6,11.1
129,서산,2022-01-30 6:00,4.1,19.9,23.4,10.8,,2022-01-21 1:00,4.4,15.7,23.6,11.1
129,서산,2022-01-30 7:00,4.1,19.8,23.5,10.8,,2022-01-21 2:00,4.2,15.3,23.6,11.1
129,서산,2022-01-30 8:00,4.1,19.4,23.4,10.8,,2022-01-21 3:00,4.2,14.8,23.6,11.1
129,서산,2022-01-30 9:00,4.2,18.9,23.4,10.8,,2022-01-21 4:00,4.1,14.3,23.6,11.1
129,서산,2022-01-30 10:00,4.7,18.6,23.4,10.8,,2022-01-21 5:00,4,13.8,23.5,11.1
129,서산,2022-01-30 11:00,5.7,18.4,23.4,10.8,,2022-01-21 6:00,4,13.4,23.5,11.1
129,서산,2022-01-30 12:00,6.7,18.4,23.4,10.8,,2022-01-21 7:00,3.9,13.1,23.4,11.1
129,서산,2022-01-30 13:00,7.5,18.4,23.4,10.8,,2022-01-21 8:00,3.9,12.7,23.4,11.1
129,서산,2022-01-30 14:00,7.8,18.6,23.3,10.8,,2022-01-21 9:00,4,12.4,23.3,11.1
129,서산,2022-01-30 15:00,7.7,18.7,23.4,10.8,,2022-01-21 10:00,4.5,12.3,23.2,11
129,서산,2022-01-30 16:00,7.7,18.9,23.4,10.8,,2022-01-21 11:00,5.6,12.4,23.2,11
129,서산,2022-01-30 17:00,7.7,19.3,23.4,10.8,,2022-01-21 12:00,6.6,12.6,23.1,11
129,서산,2022-01-30 18:00,7.5,19.6,23.4,10.8,,2022-01-21 13:00,7.7,12.8,23.1,11
129,서산,2022-01-30 19:00,6.9,19.8,23.4,10.8,,2022-01-21 14:00,8.2,13.1,23.1,11
129,서산,2022-01-30 20:00,6.3,19.9,23.4,10.8,,2022-01-21 15:00,8.3,13.4,23,11
129,서산,2022-01-30 21:00,6,19.9,23.4,10.8,,2022-01-21 16:00,8.4,13.8,23,11
129,서산,2022-01-30 22:00,5.6,20,23.4,10.8,,2022-01-21 17:00,8.3,14.1,22.9,11
129,서산,2022-01-30 23:00,5.4,20.1,23.4,10.8,,2022-01-21 18:00,8,14.4,22.9,11
129,서산,2022-01-31 0:00,5,20.1,23.4,10.8,,2022-01-21 19:00,7.3,14.6,22.9,11
129,서산,2022-01-31 1:00,4.8,20.1,23.4,10.8,,2022-01-21 20:00,6.6,14.8,23,11
129,서산,2022-01-31 2:00,4.6,20,23.4,10.8,,2022-01-21 21:00,6.2,14.9,23,11
129,서산,2022-01-31 3:00,4.4,19.9,23.4,10.8,,2022-01-21 22:00,5.7,15,23,11
129,서산,2022-01-31 4:00,4.3,19.8,23.4,10.8,,2022-01-21 23:00,5.4,15.1,23,11
129,서산,2022-01-31 5:00,4.2,19.6,23.4,10.8,,2022-01-22 1:00,4.7,15.3,23,11
129,서산,2022-01-31 6:00,4.2,19.4,23.3,10.8,,2022-01-22 2:00,4.5,15.3,23,10.9
129,서산,2022-01-31 7:00,4.1,19,23.4,10.8,,2022-01-22 3:00,4.5,15.3,23.1,11
129,서산,2022-01-31 8:00,4.1,18.5,23.3,10.8,,2022-01-22 4:00,4.5,15.2,23,10.9
129,서산,2022-01-31 9:00,4.2,18,23.3,10.8,,2022-01-22 5:00,4.4,15,23.1,10.9
129,서산,2022-01-31 10:00,4.8,17.7,23.3,10.8,,2022-01-22 6:00,4.5,14.8,23.1,10.9
129,서산,2022-01-31 11:00,5.9,17.6,23.3,10.8,,2022-01-22 7:00,4.5,14.6,23.1,10.9
129,서산,2022-01-31 12:00,6.9,17.6,23.3,10.8,,2022-01-22 8:00,4.6,14.6,23.1,10.9
129,서산,2022-01-31 13:00,7.6,17.6,23.3,10.8,,2022-01-22 9:00,4.7,14.5,23.1,10.9
129,서산,2022-01-31 14:00,7.9,17.7,23.3,10.8,,2022-01-22 10:00,5,14.6,23.1,10.9
129,서산,2022-01-31 15:00,7.9,17.9,23.3,10.8,,2022-01-22 11:00,5.9,14.6,23.1,10.9
129,서산,2022-01-31 16:00,7.8,18.2,23.3,10.8,,2022-01-22 12:00,6.6,14.7,23.1,10.9
129,서산,2022-01-31 17:00,7.8,18.5,23.3,10.8,,2022-01-22 13:00,7.5,14.8,23.1,10.9
129,서산,2022-01-31 18:00,7.9,18.9,23.3,10.8,,2022-01-22 14:00,8.2,14.9,23.1,10.9
129,서산,2022-01-31 19:00,7.7,19.2,23.3,10.8,,2022-01-22 15:00,8.2,15.1,23.1,10.9
129,서산,2022-01-31 20:00,7.5,19.4,23.3,10.8,,2022-01-22 16:00,8.1,15.3,23.1,10.9
129,서산,2022-01-31 21:00,7.6,19.6,23.3,10.8,,2022-01-22 17:00,8,15.6,23.1,10.9
129,서산,2022-01-31 22:00,7.7,19.6,23.3,10.8,,2022-01-22 18:00,7.9,15.8,23.1,10.9
129,서산,2022-01-31 23:00,7.7,19.7,23.3,10.8,,2022-01-22 19:00,7.7,16,23.1,10.9
129,서산,2022-02-01 0:00,7.6,19.7,23.3,10.8,,2022-01-22 20:00,7.4,16.1,23.1,10.9
129,서산,2022-02-01 1:00,7.5,19.7,23.3,10.7,,2022-01-22 21:00,7.2,16.2,23.1,10.9
129,서산,2022-02-01 2:00,7.6,19.8,23.3,10.7,,2022-01-22 22:00,7.2,16.4,23.1,10.9
129,서산,2022-02-01 3:00,7.5,19.8,23.3,10.7,,2022-01-22 23:00,7.2,16.4,23.1,10.9
129,서산,2022-02-01 4:00,7.5,19.8,23.3,10.7,,2022-01-23 0:00,7.2,16.6,23.1,10.9
129,서산,2022-02-01 5:00,7.4,19.8,23.3,10.7,,2022-01-23 1:00,7.1,16.7,23.1,10.9
129,서산,2022-02-01 6:00,7.4,19.8,23.3,10.7,,2022-01-23 2:00,7.1,16.8,23.1,10.9
129,서산,2022-02-01 7:00,7.4,19.8,23.3,10.7,,2022-01-23 3:00,6.9,16.9,23.1,10.9
129,서산,2022-02-01 8:00,7.4,19.9,23.3,10.7,,2022-01-23 4:00,6.8,17,23.1,10.9
129,서산,2022-02-01 9:00,7.5,19.9,23.3,10.7,,2022-01-23 5:00,6.7,17.1,23.1,10.9
129,서산,2022-02-01 10:00,7.6,19.9,23.3,10.7,,2022-01-23 6:00,6.6,17.2,23.1,10.9
129,서산,2022-02-01 11:00,7.9,19.9,23.3,10.7,,2022-01-23 7:00,6.5,17.2,23.1,10.9
129,서산,2022-02-01 12:00,8,19.9,23.3,10.7,,2022-01-23 8:00,6.5,17.3,23.1,10.9
129,서산,2022-02-01 13:00,8.3,19.9,23.3,10.7,,2022-01-23 9:00,6.5,17.4,23.1,10.9
129,서산,2022-02-01 14:00,8.8,19.9,23.3,10.7,,2022-01-23 10:00,6.8,17.5,23.1,10.9
129,서산,2022-02-01 15:00,9,19.9,23.3,10.7,,2022-01-23 11:00,7.6,17.6,23.1,10.9
129,서산,2022-02-01 16:00,9,19.9,23.3,10.7,,2022-01-23 12:00,7.8,17.7,23.1,10.9
129,서산,2022-02-01 17:00,9,19.9,23.3,10.7,,2022-01-23 13:00,7.6,18.1,23.2,10.9
129,서산,2022-02-01 18:00,8.9,20,23.3,10.7,,2022-01-23 14:00,7.5,18.9,23.2,10.9
129,서산,2022-02-01 19:00,8.9,20,23.3,10.7,,2022-01-23 15:00,7.4,20.1,23.2,10.9
129,서산,2022-02-01 20:00,8.9,20.1,23.3,10.7,,2022-01-23 16:00,7.4,21.1,23.2,10.9
129,서산,2022-02-01 21:00,8.9,20,23.3,10.7,,2022-01-23 17:00,7.5,21.7,23.2,10.9
129,서산,2022-02-01 22:00,8.8,20,23.3,10.7,,2022-01-23 18:00,7.6,22,23.2,10.9
129,서산,2022-02-01 23:00,8.7,20,23.3,10.7,,2022-01-23 19:00,7.4,22.1,23.2,10.9
129,서산,2022-02-02 1:00,8.5,20.1,23.3,10.7,,2022-01-23 20:00,7,22.2,23.3,10.9
129,서산,2022-02-02 2:00,8.5,20.1,23.3,10.7,,2022-01-23 21:00,6.6,22.2,23.3,10.9
129,서산,2022-02-02 3:00,8.4,20.1,23.3,10.7,,2022-01-23 22:00,6.3,22.2,23.3,10.9
129,서산,2022-02-02 4:00,8.4,20.1,23.3,10.7,,2022-01-23 23:00,6.1,22.2,23.3,10.9
129,서산,2022-02-02 5:00,8.4,20.1,23.3,10.7,,2022-01-24 1:00,5.7,22.2,23.4,10.9
129,서산,2022-02-02 6:00,8.3,20.1,23.3,10.7,,2022-01-24 2:00,5.5,22.1,23.3,10.9
129,서산,2022-02-02 7:00,8.2,20.1,23.3,10.7,,2022-01-24 3:00,5.4,21.9,23.4,10.9
129,서산,2022-02-02 8:00,8,20.1,23.3,10.7,,2022-01-24 4:00,5.2,21.9,23.4,10.9
129,서산,2022-02-02 9:00,7.9,20.1,23.3,10.7,,2022-01-24 5:00,5.1,21.8,23.4,10.9
129,서산,2022-02-02 10:00,7.9,20.1,23.3,10.7,,2022-01-24 6:00,5.1,21.7,23.4,10.9
129,서산,2022-02-02 11:00,8.3,20.1,23.3,10.8,,2022-01-24 7:00,5.1,21.6,23.4,10.9
129,서산,2022-02-02 12:00,8.9,20.1,23.3,10.7,,2022-01-24 8:00,5.1,21.4,23.4,10.9
129,서산,2022-02-02 13:00,12,20.2,23.3,10.8,,2022-01-24 9:00,5.4,21.3,23.4,10.9
129,서산,2022-02-02 14:00,13.5,20.4,23.3,10.7,,2022-01-24 10:00,6.4,21.2,23.4,10.9
129,서산,2022-02-02 15:00,13.2,20.7,23.3,10.7,,2022-01-24 11:00,7.5,21.1,23.4,10.9
129,서산,2022-02-02 16:00,12.9,20.9,23.3,10.7,,2022-01-24 12:00,8.4,21.1,23.4,10.9
129,서산,2022-02-02 17:00,12.6,21.2,23.4,10.8,,2022-01-24 13:00,8.6,21.2,23.4,10.9
129,서산,2022-02-02 18:00,11.7,21.2,23.4,10.7,,2022-01-24 14:00,8.5,21.4,23.4,10.9
129,서산,2022-02-02 19:00,10.3,21.3,23.4,10.7,,2022-01-24 15:00,8.5,21.8,23.4,10.9
129,서산,2022-02-02 20:00,9.4,21.3,23.4,10.7,,2022-01-24 16:00,8.6,22.1,23.4,10.9
129,서산,2022-02-02 21:00,9,21.3,23.4,10.7,,2022-01-24 17:00,8.6,22.4,23.4,10.9
129,서산,2022-02-02 22:00,8.6,21.3,23.4,10.7,,2022-01-24 18:00,8.6,22.7,23.4,10.9
129,서산,2022-02-02 23:00,7.9,21.3,23.4,10.7,,2022-01-24 19:00,8.7,22.7,23.5,10.9
129,서산,2022-02-03 1:00,7.1,21.3,23.4,10.7,,2022-01-24 20:00,8.8,22.8,23.5,10.9
129,서산,2022-02-03 2:00,6.8,21.2,23.4,10.7,,2022-01-24 21:00,8.8,22.8,23.5,10.9
129,서산,2022-02-03 3:00,6.5,21.2,23.4,10.7,,2022-01-24 22:00,8.9,22.8,23.6,10.9
129,서산,2022-02-03 4:00,6.1,21.2,23.4,10.7,,2022-01-24 23:00,8.9,22.9,23.6,10.9
129,서산,2022-02-03 5:00,5.7,21.1,23.4,10.7,,2022-01-25 1:00,9.1,22.9,23.6,10.9
129,서산,2022-02-03 6:00,5.4,21.1,23.4,10.7,,2022-01-25 2:00,9.1,22.9,23.6,10.9
129,서산,2022-02-03 7:00,5.2,21,23.4,10.7,,2022-01-25 3:00,9.3,22.9,23.6,10.9
129,서산,2022-02-03 8:00,5,20.9,23.4,10.7,,2022-01-25 4:00,10,22.9,23.6,10.9
129,서산,2022-02-03 9:00,5,20.7,23.4,10.7,,2022-01-25 5:00,10.3,22.9,23.6,10.9
129,서산,2022-02-03 10:00,6.2,20.7,23.4,10.7,,2022-01-25 6:00,10.3,22.9,23.6,10.9
129,서산,2022-02-03 11:00,7.6,20.6,23.4,10.7,,2022-01-25 7:00,10.3,23,23.7,10.9
129,서산,2022-02-03 12:00,9.1,20.6,23.4,10.7,,2022-01-25 8:00,10.3,23,23.6,10.9
129,서산,2022-02-03 13:00,11,20.7,23.4,10.7,,2022-01-25 9:00,10.3,23,23.6,10.9
129,서산,2022-02-03 14:00,11.5,20.6,23.4,10.7,,2022-01-25 10:00,10.3,23,23.6,10.9
129,서산,2022-02-03 15:00,11.2,20.8,23.4,10.7,,2022-01-25 11:00,10.2,23,23.6,10.9
129,서산,2022-02-03 16:00,10.9,20.9,23.4,10.8,,2022-01-25 12:00,10.2,23,23.6,10.9
129,서산,2022-02-03 17:00,10.6,21,23.4,10.7,,2022-01-25 13:00,10.2,23,23.7,10.9
129,서산,2022-02-03 18:00,9.9,21.1,23.4,10.8,,2022-01-25 14:00,10.1,23,23.7,10.9
129,서산,2022-02-03 19:00,9,21.1,23.5,10.7,,2022-01-25 15:00,10,23.1,23.7,10.9
129,서산,2022-02-03 20:00,8.2,21.1,23.4,10.8,,2022-01-25 16:00,10,23,23.7,10.9
129,서산,2022-02-03 21:00,7.6,21.1,23.4,10.8,,2022-01-25 17:00,10,23.1,23.7,10.9
129,서산,2022-02-03 22:00,7,21.1,23.4,10.7,,2022-01-25 18:00,9.9,23,23.7,10.9
129,서산,2022-02-03 23:00,6.6,21.1,23.4,10.7,,2022-01-25 19:00,10,23,23.7,10.9
129,서산,2022-02-04 0:00,6.2,21,23.4,10.7,,2022-01-25 20:00,9.6,23,23.7,10.9
129,서산,2022-02-04 1:00,5.9,21,23.4,10.7,,2022-01-25 21:00,9,22.9,23.7,10.9
129,서산,2022-02-04 2:00,5.7,20.9,23.4,10.7,,2022-01-25 22:00,8.6,22.9,23.7,10.9
129,서산,2022-02-04 3:00,5.6,20.9,23.4,10.7,,2022-01-25 23:00,8.3,22.8,23.7,10.9
129,서산,2022-02-04 4:00,5.5,20.9,23.4,10.7,,2022-01-26 0:00,8.2,22.8,23.7,10.9
129,서산,2022-02-04 5:00,5.5,20.8,23.4,10.8,,2022-01-26 1:00,8.1,22.7,23.7,10.9
129,서산,2022-02-04 6:00,5.5,20.7,23.4,10.7,,2022-01-26 2:00,8,22.7,23.7,10.9
129,서산,2022-02-04 7:00,5.4,20.7,23.4,10.7,,2022-01-26 3:00,8.1,22.7,23.7,10.9
129,서산,2022-02-04 8:00,5.4,20.6,23.4,10.7,,2022-01-26 4:00,7.8,22.6,23.7,10.9
129,서산,2022-02-04 9:00,5.4,20.6,23.4,10.7,,2022-01-26 5:00,7.3,22.6,23.7,10.9
129,서산,2022-02-04 10:00,6.1,20.5,23.4,10.7,,2022-01-26 6:00,7.1,22.6,23.7,10.9
129,서산,2022-02-04 11:00,7.5,20.5,23.4,10.7,,2022-01-26 7:00,7.2,22.5,23.7,10.9
129,서산,2022-02-04 12:00,8.1,20.4,23.4,10.8,,2022-01-26 8:00,6.9,22.4,23.6,10.9
129,서산,2022-02-04 13:00,9.1,20.4,23.4,10.7,,2022-01-26 9:00,7.1,22.4,23.6,10.9
129,서산,2022-02-04 14:00,9.5,20.4,23.4,10.7,,2022-01-26 10:00,8.2,22.3,23.6,10.9
129,서산,2022-02-04 15:00,9.8,20.5,23.4,10.7,,2022-01-26 11:00,9.8,22.3,23.6,10.9
129,서산,2022-02-04 16:00,9.6,20.5,23.4,10.7,,2022-01-26 12:00,10.5,22.4,23.6,10.9
129,서산,2022-02-04 17:00,9.4,20.6,23.4,10.7,,2022-01-26 13:00,10.2,22.4,23.6,10.9
129,서산,2022-02-04 18:00,8.5,20.6,23.4,10.7,,2022-01-26 14:00,9.9,22.6,23.7,10.9
129,서산,2022-02-04 19:00,7.8,20.6,23.4,10.7,,2022-01-26 15:00,9.6,22.6,23.6,10.9
129,서산,2022-02-04 20:00,7.5,20.6,23.4,10.7,,2022-01-26 16:00,9.3,22.6,23.7,10.9
129,서산,2022-02-04 21:00,7.2,20.6,23.4,10.7,,2022-01-26 17:00,9.1,22.6,23.7,10.9
129,서산,2022-02-04 22:00,6.8,20.6,23.4,10.7,,2022-01-26 18:00,9.1,22.7,23.7,10.9
129,서산,2022-02-04 23:00,6.4,20.6,23.4,10.7,,2022-01-26 19:00,8.9,22.6,23.7,10.9
129,서산,2022-02-05 0:00,6.2,20.6,23.4,10.7,,2022-01-26 20:00,8.6,22.6,23.7,10.9
129,서산,2022-02-05 1:00,5.9,20.6,23.4,10.7,,2022-01-26 21:00,8.2,22.5,23.7,10.9
129,서산,2022-02-05 2:00,5.7,20.6,23.4,10.7,,2022-01-26 22:00,7.9,22.4,23.7,10.9
129,서산,2022-02-05 3:00,5.4,20.6,23.4,10.7,,2022-01-26 23:00,7.6,22.4,23.8,10.9
129,서산,2022-02-05 4:00,5.2,20.6,23.4,10.7,,2022-01-27 0:00,7.4,22.3,23.7,10.9
129,서산,2022-02-05 5:00,5,20.5,23.4,10.7,,2022-01-27 1:00,7.1,22.3,23.8,10.9
129,서산,2022-02-05 6:00,4.7,20.4,23.4,10.7,,2022-01-27 2:00,6.8,22.3,23.7,10.9
129,서산,2022-02-05 7:00,4.5,20.3,23.4,10.8,,2022-01-27 3:00,6.5,22.2,23.7,10.9
129,서산,2022-02-05 8:00,4.4,20.2,23.4,10.7,,2022-01-27 4:00,6.4,22.2,23.7,10.9
129,서산,2022-02-05 9:00,4.5,20.1,23.4,10.8,,2022-01-27 5:00,6.1,22.1,23.8,10.8
129,서산,2022-02-05 10:00,4.9,19.9,23.4,10.7,,2022-01-27 6:00,5.8,22.1,23.8,10.8
129,서산,2022-02-05 11:00,5.6,19.8,23.4,10.8,,2022-01-27 7:00,5.5,22.1,23.7,10.8
129,서산,2022-02-05 12:00,6.2,19.7,23.3,10.7,,2022-01-27 8:00,5.3,22,23.7,10.8
129,서산,2022-02-05 13:00,6.7,19.7,23.3,10.7,,2022-01-27 9:00,5.3,21.9,23.7,10.8
129,서산,2022-02-05 14:00,7.4,19.7,23.3,10.7,,2022-01-27 10:00,6.3,21.8,23.7,10.8
129,서산,2022-02-05 15:00,7.9,19.7,23.4,10.7,,2022-01-27 11:00,7.6,21.7,23.6,10.8
129,서산,2022-02-05 16:00,8.3,19.8,23.3,10.7,,2022-01-27 12:00,8.9,21.8,23.6,10.8
129,서산,2022-02-05 17:00,7.9,19.8,23.3,10.7,,2022-01-27 13:00,9.2,21.8,23.6,10.8
129,서산,2022-02-05 18:00,7.2,19.8,23.3,10.7,,2022-01-27 14:00,8.9,21.7,23.6,10.8
129,서산,2022-02-05 19:00,6.6,19.8,23.3,10.7,,2022-01-27 15:00,8.8,21.8,23.6,10.8
129,서산,2022-02-05 20:00,6.1,19.9,23.3,10.7,,2022-01-27 16:00,8.5,21.8,23.7,10.8
129,서산,2022-02-05 21:00,5.7,19.9,23.3,10.7,,2022-01-27 17:00,8.4,21.9,23.7,10.8
129,서산,2022-02-05 22:00,5.4,19.9,23.3,10.7,,2022-01-27 18:00,8.3,21.9,23.7,10.8
129,서산,2022-02-05 23:00,5.2,20,23.3,10.7,,2022-01-27 19:00,7.9,21.9,23.7,10.8
129,서산,2022-02-06 0:00,5,20,23.3,10.7,,2022-01-27 20:00,7.4,21.9,23.7,10.8
129,서산,2022-02-06 1:00,4.8,19.9,23.3,10.7,,2022-01-27 21:00,6.9,21.9,23.7,10.8
129,서산,2022-02-06 2:00,4.7,19.8,23.3,10.7,,2022-01-27 22:00,6.5,21.9,23.7,10.8
129,서산,2022-02-06 3:00,4.6,19.6,23.3,10.7,,2022-01-27 23:00,6.1,21.8,23.7,10.8
129,서산,2022-02-06 4:00,4.6,19.3,23.4,10.7,,2022-01-28 1:00,5.6,21.7,23.7,10.8
129,서산,2022-02-06 5:00,4.5,19,23.4,10.7,,2022-01-28 2:00,5.5,21.7,23.7,10.8
129,서산,2022-02-06 6:00,4.4,18.6,23.3,10.7,,2022-01-28 3:00,5.3,21.7,23.7,10.8
129,서산,2022-02-06 7:00,4.4,18.1,23.4,10.7,,2022-01-28 4:00,5.2,21.6,23.7,10.8
129,서산,2022-02-06 8:00,4.4,17.7,23.4,10.7,,2022-01-28 5:00,5,21.5,23.7,10.8
129,서산,2022-02-06 9:00,4.5,17.2,23.3,10.7,,2022-01-28 6:00,4.8,21.4,23.6,10.8
129,서산,2022-02-06 10:00,5.2,17,23.3,10.7,,2022-01-28 7:00,4.7,21.3,23.6,10.8
129,서산,2022-02-06 11:00,6.4,17,23.3,10.7,,2022-01-28 8:00,4.6,21.2,23.6,10.8
129,서산,2022-02-06 12:00,7.2,17,23.3,10.7,,2022-01-28 9:00,4.7,21.1,23.7,10.8
129,서산,2022-02-06 13:00,8.3,17.1,23.2,10.7,,2022-01-28 10:00,5.4,21,23.6,10.8
129,서산,2022-02-06 14:00,8.8,17.2,23.2,10.7,,2022-01-28 11:00,6.4,20.9,23.6,10.8
129,서산,2022-02-06 15:00,8.8,17.4,23.2,10.7,,2022-01-28 12:00,7.5,20.9,23.6,10.8
129,서산,2022-02-06 16:00,8.7,17.7,23.2,10.7,,2022-01-28 13:00,8.2,20.9,23.6,10.8
129,서산,2022-02-06 17:00,8.6,18,23.2,10.7,,2022-01-28 14:00,8.2,21,23.6,10.8
129,서산,2022-02-06 18:00,8.1,18.2,23.2,10.7,,2022-01-28 15:00,8.1,21.1,23.6,10.8
129,서산,2022-02-06 19:00,7.4,18.4,23.2,10.6,,2022-01-28 16:00,8,21.1,23.6,10.8
129,서산,2022-02-06 20:00,6.7,18.7,23.2,10.7,,2022-01-28 17:00,8,21.2,23.6,10.8
129,서산,2022-02-06 21:00,6.2,18.9,23.2,10.6,,2022-01-28 18:00,7.8,21.2,23.6,10.8
129,서산,2022-02-06 22:00,5.8,19.1,23.2,10.7,,2022-01-28 19:00,7.4,21.2,23.7,10.8
129,서산,2022-02-06 23:00,5.5,19.2,23.3,10.7,,2022-01-28 20:00,7,21.2,23.6,10.8
129,서산,2022-02-07 0:00,5.2,19.4,23.2,10.6,,2022-01-28 21:00,6.6,21.2,23.7,10.8
129,서산,2022-02-07 1:00,4.9,19.5,23.2,10.6,,2022-01-28 22:00,6.2,21.2,23.7,10.8
129,서산,2022-02-07 2:00,4.5,19.6,23.3,10.7,,2022-01-28 23:00,5.9,21.2,23.6,10.8
129,서산,2022-02-07 3:00,4.4,19.6,23.2,10.7,,2022-01-29 0:00,5.6,21.2,23.6,10.8
129,서산,2022-02-07 4:00,4.2,19.5,23.2,10.7,,2022-01-29 1:00,5.5,21.2,23.6,10.8
129,서산,2022-02-07 5:00,4.2,19.2,23.3,10.7,,2022-01-29 2:00,5.2,21.1,23.6,10.8
129,서산,2022-02-07 6:00,4.1,18.9,23.3,10.6,,2022-01-29 3:00,5,21.2,23.6,10.8
129,서산,2022-02-07 7:00,4.1,18.4,23.3,10.6,,2022-01-29 4:00,4.7,21.1,23.6,10.8
129,서산,2022-02-07 8:00,4.1,17.9,23.3,10.7,,2022-01-29 5:00,4.5,21,23.6,10.8
129,서산,2022-02-07 9:00,4.2,17.3,23.3,10.6,,2022-01-29 6:00,4.4,20.9,23.6,10.8
129,서산,2022-02-07 10:00,4.7,17.1,23.2,10.7,,2022-01-29 7:00,4.2,20.8,23.6,10.8
129,서산,2022-02-07 11:00,5.3,17,23.2,10.7,,2022-01-29 8:00,4.2,20.6,23.6,10.8
129,서산,2022-02-07 12:00,6.2,17,23.2,10.6,,2022-01-29 9:00,4.3,20.4,23.5,10.8
129,서산,2022-02-07 13:00,7,17.1,23.2,10.6,,2022-01-29 10:00,5,20.2,23.6,10.8
129,서산,2022-02-07 14:00,7.6,17.1,23.2,10.7,,2022-01-29 11:00,5.9,20.1,23.5,10.8
129,서산,2022-02-07 15:00,8,17.2,23.2,10.6,,2022-01-29 12:00,6.7,20.1,23.5,10.8
129,서산,2022-02-07 16:00,8.1,17.4,23.2,10.6,,2022-01-29 13:00,7.4,20.1,23.5,10.8
129,서산,2022-02-07 17:00,8.1,17.5,23.2,10.7,,2022-01-29 14:00,7.7,20.1,23.5,10.8
129,서산,2022-02-07 18:00,7.7,17.6,23.2,10.6,,2022-01-29 15:00,7.7,20.2,23.5,10.8
129,서산,2022-02-07 19:00,7.2,17.7,23.2,10.6,,2022-01-29 16:00,7.7,20.4,23.5,10.8
129,서산,2022-02-07 20:00,6.8,17.9,23.2,10.6,,2022-01-29 17:00,7.6,20.5,23.5,10.8
129,서산,2022-02-07 21:00,6.5,17.9,23.2,10.6,,2022-01-29 18:00,7.3,20.6,23.5,10.8
129,서산,2022-02-07 22:00,6.2,18.1,23.2,10.7,,2022-01-29 19:00,6.7,20.6,23.5,10.8
129,서산,2022-02-07 23:00,5.9,18.2,23.2,10.7,,2022-01-29 20:00,6.2,20.6,23.5,10.8
129,서산,2022-02-08 0:00,5.5,18.3,23.2,10.7,,2022-01-29 21:00,5.8,20.6,23.5,10.8
129,서산,2022-02-08 1:00,5.1,18.4,23.2,10.7,,2022-01-29 22:00,5.4,20.6,23.5,10.8
129,서산,2022-02-08 2:00,4.9,18.5,23.2,10.6,,2022-01-29 23:00,5.1,20.6,23.5,10.8
129,서산,2022-02-08 3:00,4.7,18.6,23.2,10.6,,2022-01-30 0:00,4.9,20.6,23.5,10.8
129,서산,2022-02-08 4:00,4.5,18.6,23.2,10.6,,2022-01-30 1:00,4.7,20.6,23.5,10.8
129,서산,2022-02-08 5:00,4.5,18.5,23.2,10.6,,2022-01-30 2:00,4.5,20.5,23.5,10.8
129,서산,2022-02-08 6:00,4.5,18.3,23.2,10.6,,2022-01-30 3:00,4.4,20.4,23.5,10.8
129,서산,2022-02-08 7:00,4.5,18.1,23.2,10.6,,2022-01-30 4:00,4.3,20.3,23.5,10.8
129,서산,2022-02-08 8:00,4.5,17.9,23.2,10.6,,2022-01-30 5:00,4.2,20.2,23.5,10.8
129,서산,2022-02-08 9:00,4.7,17.7,23.2,10.6,,2022-01-30 6:00,4.1,19.9,23.4,10.8
129,서산,2022-02-08 10:00,5.4,17.6,23.2,10.6,,2022-01-30 7:00,4.1,19.8,23.5,10.8
129,서산,2022-02-08 11:00,6.4,17.6,23.2,10.6,,2022-01-30 8:00,4.1,19.4,23.4,10.8
129,서산,2022-02-08 12:00,7.3,17.6,23.2,10.6,,2022-01-30 9:00,4.2,18.9,23.4,10.8
129,서산,2022-02-08 13:00,7.7,17.7,23.2,10.6,,2022-01-30 10:00,4.7,18.6,23.4,10.8
129,서산,2022-02-08 14:00,7.7,17.9,23.2,10.6,,2022-01-30 11:00,5.7,18.4,23.4,10.8
129,서산,2022-02-08 15:00,9.5,18.4,23.2,10.6,,2022-01-30 12:00,6.7,18.4,23.4,10.8
129,서산,2022-02-08 16:00,9.3,19.1,23.2,33.1,,2022-01-30 13:00,7.5,18.4,23.4,10.8
129,서산,2022-02-08 17:00,9.2,19.9,23.2,33.1,,2022-01-30 14:00,7.8,18.6,23.3,10.8
129,서산,2022-02-08 18:00,9.2,20.1,23.2,33.1,,2022-01-30 15:00,7.7,18.7,23.4,10.8
129,서산,2022-02-08 19:00,8.6,20.2,23.2,33.1,,2022-01-30 16:00,7.7,18.9,23.4,10.8
129,서산,2022-02-08 20:00,7.9,20.2,23.2,33.1,,2022-01-30 17:00,7.7,19.3,23.4,10.8
129,서산,2022-02-08 21:00,7.4,20.3,23.2,33.1,,2022-01-30 18:00,7.5,19.6,23.4,10.8
129,서산,2022-02-08 22:00,7,20.2,23.2,33.1,,2022-01-30 19:00,6.9,19.8,23.4,10.8
