지점,지점명,일시,10CM 정시 토양수분(%),20CM 정시 토양수분(%),30CM 정시 토양수분(%),50CM 정시 토양수분(%)
970,철원장흥,2021-12-12 16:00,8.1,12.3,5.2,6.5
970,철원장흥,2021-12-12 17:00,8.1,12.3,5.2,6.5
970,철원장흥,2021-12-12 18:00,8.1,12.3,5.3,6.5
970,철원장흥,2021-12-12 19:00,8.0,12.3,5.2,6.5
970,철원장흥,2021-12-12 20:00,8.1,12.3,5.2,6.5
970,철원장흥,2021-12-12 21:00,8.0,12.3,5.2,6.5
970,철원장흥,2021-12-12 22:00,7.9,12.3,5.3,6.5
970,철원장흥,2021-12-12 23:00,7.9,12.3,5.2,6.4
970,철원장흥,2021-12-13 00:00,7.9,12.3,5.2,6.4
970,철원장흥,2021-12-13 01:00,7.9,12.3,5.2,6.4
970,철원장흥,2021-12-13 02:00,7.8,12.3,5.2,6.4
970,철원장흥,2021-12-13 03:00,7.8,12.3,5.2,6.4
970,철원장흥,2021-12-13 04:00,7.7,12.2,5.2,6.4
970,철원장흥,2021-12-13 05:00,7.7,12.2,5.2,6.3
970,철원장흥,2021-12-13 06:00,7.6,12.2,5.2,6.3
970,철원장흥,2021-12-13 07:00,7.5,12.2,5.2,6.3
970,철원장흥,2021-12-13 08:00,7.4,12.2,5.2,6.3
970,철원장흥,2021-12-13 09:00,7.3,12.2,5.2,6.2
970,철원장흥,2021-12-13 10:00,7.2,12.2,5.2,6.2
970,철원장흥,2021-12-13 11:00,7.1,12.1,5.1,6.2
970,철원장흥,2021-12-13 12:00,7.1,12.1,5.1,6.3
970,철원장흥,2021-12-13 13:00,7.1,12.1,5.1,6.3
970,철원장흥,2021-12-13 14:00,7.1,12.0,5.1,6.4
970,철원장흥,2021-12-13 15:00,7.1,12.0,5.1,6.4
970,철원장흥,2021-12-13 16:00,7.1,12.0,5.2,6.4
970,철원장흥,2021-12-13 17:00,7.2,12.0,5.2,6.4
970,철원장흥,2021-12-13 18:00,7.2,11.9,5.2,6.4
970,철원장흥,2021-12-13 19:00,7.3,11.9,5.2,6.4
970,철원장흥,2021-12-13 20:00,7.3,11.9,5.1,6.4
970,철원장흥,2021-12-13 21:00,7.3,11.9,5.1,6.4
970,철원장흥,2021-12-13 22:00,7.3,11.9,5.1,6.4
970,철원장흥,2021-12-13 23:00,7.3,11.9,5.1,6.4
970,철원장흥,2021-12-14 00:00,7.3,11.9,5.1,6.4
970,철원장흥,2021-12-14 01:00,7.3,11.9,5.1,6.4
970,철원장흥,2021-12-14 02:00,7.2,11.9,5.1,6.4
970,철원장흥,2021-12-14 03:00,7.2,11.8,5.1,6.4
970,철원장흥,2021-12-14 04:00,7.2,11.8,5.1,6.4
970,철원장흥,2021-12-14 05:00,7.2,11.8,5.1,6.4
970,철원장흥,2021-12-14 06:00,7.2,11.8,5.1,6.4
970,철원장흥,2021-12-14 07:00,7.1,11.8,5.1,6.4
970,철원장흥,2021-12-14 08:00,7.1,11.8,5.1,6.4
970,철원장흥,2021-12-14 09:00,7.1,11.8,5.1,6.4
970,철원장흥,2021-12-14 10:00,7.1,11.8,5.1,6.4
970,철원장흥,2021-12-14 11:00,7.1,11.8,5.1,6.4
970,철원장흥,2021-12-14 12:00,7.1,11.8,5.1,6.4
970,철원장흥,2021-12-14 13:00,7.1,11.8,5.1,6.4
970,철원장흥,2021-12-14 14:00,7.1,11.8,5.1,6.4
970,철원장흥,2021-12-14 15:00,7.2,11.8,5.1,6.4
970,철원장흥,2021-12-14 16:00,7.2,11.8,5.1,6.4
970,철원장흥,2021-12-14 17:00,7.3,11.8,5.1,6.4
970,철원장흥,2021-12-14 18:00,7.4,11.8,5.1,6.4
970,철원장흥,2021-12-14 19:00,7.4,11.8,5.1,6.4
970,철원장흥,2021-12-14 20:00,7.5,11.8,5.1,6.4
970,철원장흥,2021-12-14 21:00,7.5,11.8,5.1,6.4
970,철원장흥,2021-12-14 22:00,7.6,11.8,5.1,6.4
970,철원장흥,2021-12-14 23:00,7.6,11.8,5.1,6.4
970,철원장흥,2021-12-15 00:00,7.6,11.8,5.1,6.4
970,철원장흥,2021-12-15 01:00,7.6,11.8,5.1,6.5
970,철원장흥,2021-12-15 02:00,7.7,11.8,5.1,6.5
970,철원장흥,2021-12-15 03:00,7.7,11.8,5.1,6.5
970,철원장흥,2021-12-15 04:00,7.7,11.8,5.1,6.5
970,철원장흥,2021-12-15 05:00,7.7,11.8,5.1,6.5
970,철원장흥,2021-12-15 06:00,7.7,11.8,5.1,6.5
970,철원장흥,2021-12-15 07:00,7.8,11.8,5.1,6.5
970,철원장흥,2021-12-15 08:00,7.8,11.8,5.1,6.5
970,철원장흥,2021-12-15 09:00,7.8,11.8,5.1,6.5
970,철원장흥,2021-12-15 10:00,7.8,11.9,5.1,6.5
970,철원장흥,2021-12-15 11:00,7.9,11.9,5.1,6.5
970,철원장흥,2021-12-15 12:00,7.9,11.9,5.1,6.5
970,철원장흥,2021-12-15 13:00,8.0,11.9,5.1,6.5
970,철원장흥,2021-12-15 14:00,8.0,11.9,5.1,6.5
970,철원장흥,2021-12-15 15:00,8.1,11.9,5.1,6.5
970,철원장흥,2021-12-15 16:00,8.0,11.9,5.1,6.5
970,철원장흥,2021-12-15 17:00,8.0,12.0,5.1,6.5
970,철원장흥,2021-12-15 18:00,8.1,12.0,5.1,6.5
970,철원장흥,2021-12-15 19:00,8.1,12.0,5.1,6.5
970,철원장흥,2021-12-15 20:00,8.1,12.0,5.1,6.5
970,철원장흥,2021-12-15 21:00,8.0,12.0,5.1,6.5
970,철원장흥,2021-12-15 22:00,8.0,12.0,5.1,6.5
970,철원장흥,2021-12-15 23:00,8.0,12.0,5.1,6.5
970,철원장흥,2021-12-16 00:00,8.0,12.0,5.1,6.5
970,철원장흥,2021-12-16 01:00,8.0,12.0,5.1,6.5
970,철원장흥,2021-12-16 02:00,7.9,12.0,5.1,6.5
970,철원장흥,2021-12-16 03:00,7.9,12.0,5.1,6.5
970,철원장흥,2021-12-16 04:00,7.9,12.0,5.1,6.5
970,철원장흥,2021-12-16 05:00,7.9,12.0,5.1,6.5
970,철원장흥,2021-12-16 06:00,7.9,12.0,5.1,6.5
970,철원장흥,2021-12-16 07:00,7.9,12.0,5.1,6.5
970,철원장흥,2021-12-16 08:00,7.8,12.0,5.1,6.5
970,철원장흥,2021-12-16 09:00,7.8,12.0,5.1,6.5
970,철원장흥,2021-12-16 10:00,7.8,12.0,5.1,6.5
970,철원장흥,2021-12-16 11:00,7.8,12.0,5.1,6.5
970,철원장흥,2021-12-16 12:00,7.8,12.0,5.1,6.5
970,철원장흥,2021-12-16 13:00,7.9,12.0,5.1,6.5
970,철원장흥,2021-12-16 14:00,8.0,12.0,5.1,6.5
970,철원장흥,2021-12-16 15:00,8.0,12.0,5.1,6.5
970,철원장흥,2021-12-16 16:00,8.0,12.0,5.1,6.5
970,철원장흥,2021-12-16 17:00,8.0,12.1,5.1,6.5
970,철원장흥,2021-12-16 18:00,8.0,12.1,5.1,6.5
970,철원장흥,2021-12-16 19:00,8.0,12.1,5.1,6.5
970,철원장흥,2021-12-16 20:00,8.1,12.1,5.1,6.5
970,철원장흥,2021-12-16 21:00,8.1,12.1,5.1,6.5
970,철원장흥,2021-12-16 22:00,8.1,12.1,5.1,6.5
970,철원장흥,2021-12-16 23:00,8.1,12.1,5.1,6.5
970,철원장흥,2021-12-17 00:00,8.0,12.1,5.1,6.5
970,철원장흥,2021-12-17 01:00,8.0,12.1,5.1,6.5
970,철원장흥,2021-12-17 02:00,8.0,12.0,5.1,6.5
970,철원장흥,2021-12-17 03:00,8.0,12.0,5.1,6.5
970,철원장흥,2021-12-17 04:00,7.9,12.0,5.1,6.5
970,철원장흥,2021-12-17 05:00,7.9,12.0,5.1,6.5
970,철원장흥,2021-12-17 06:00,7.9,12.0,5.1,6.4
970,철원장흥,2021-12-17 07:00,7.8,12.0,5.1,6.4
970,철원장흥,2021-12-17 08:00,7.8,12.0,5.1,6.4
970,철원장흥,2021-12-17 09:00,7.8,12.0,5.1,6.4
970,철원장흥,2021-12-17 10:00,7.7,12.0,5.1,6.4
970,철원장흥,2021-12-17 11:00,7.7,12.0,5.1,6.4
970,철원장흥,2021-12-17 12:00,7.6,11.9,5.1,6.4
970,철원장흥,2021-12-17 13:00,7.5,11.9,5.1,6.4
970,철원장흥,2021-12-17 14:00,7.5,11.9,5.1,6.4
970,철원장흥,2021-12-17 15:00,7.5,11.9,5.1,6.4
970,철원장흥,2021-12-17 16:00,7.5,11.9,5.1,6.4
970,철원장흥,2021-12-17 17:00,7.5,11.9,5.1,6.3
970,철원장흥,2021-12-17 18:00,7.5,11.9,5.1,6.3
970,철원장흥,2021-12-17 19:00,7.4,11.9,5.1,6.3
970,철원장흥,2021-12-17 20:00,7.3,11.9,5.1,6.3
970,철원장흥,2021-12-17 21:00,7.2,11.9,5.1,6.2
970,철원장흥,2021-12-17 22:00,7.1,11.9,5.1,6.2
970,철원장흥,2021-12-17 23:00,6.9,11.9,5.1,6.2
970,철원장흥,2021-12-18 00:00,6.8,11.8,5.1,6.1
970,철원장흥,2021-12-18 01:00,6.6,11.8,5.1,6.1
970,철원장흥,2021-12-18 02:00,6.3,11.8,5.1,6.1
970,철원장흥,2021-12-18 03:00,6.1,11.8,5.0,6.0
970,철원장흥,2021-12-18 04:00,5.8,11.8,5.0,6.0
970,철원장흥,2021-12-18 05:00,5.5,11.7,5.0,6.0
970,철원장흥,2021-12-18 06:00,5.2,11.7,5.0,6.0
970,철원장흥,2021-12-18 07:00,4.8,11.6,5.0,6.0
970,철원장흥,2021-12-18 08:00,4.5,11.6,5.0,5.9
970,철원장흥,2021-12-18 09:00,4.2,11.5,5.0,5.9
970,철원장흥,2021-12-18 10:00,4.1,11.5,5.0,5.9
970,철원장흥,2021-12-18 11:00,4.1,11.4,5.0,5.9
970,철원장흥,2021-12-18 12:00,4.1,11.4,5.0,5.9
970,철원장흥,2021-12-18 13:00,4.1,11.3,5.0,6.0
970,철원장흥,2021-12-18 14:00,4.2,11.3,5.0,6.0
970,철원장흥,2021-12-18 15:00,4.2,11.3,5.0,6.0
970,철원장흥,2021-12-18 16:00,4.3,11.2,5.0,6.0
970,철원장흥,2021-12-18 17:00,4.3,11.2,4.9,6.0
970,철원장흥,2021-12-18 18:00,4.3,11.2,4.9,6.0
970,철원장흥,2021-12-18 19:00,4.3,11.1,4.9,6.0
970,철원장흥,2021-12-18 20:00,4.2,11.1,4.9,6.0
970,철원장흥,2021-12-18 21:00,4.2,11.1,4.9,6.0
970,철원장흥,2021-12-18 22:00,4.1,11.0,4.9,6.0
970,철원장흥,2021-12-18 23:00,4.1,11.0,4.9,6.0
970,철원장흥,2021-12-19 00:00,4.1,11.0,4.9,6.0
970,철원장흥,2021-12-19 01:00,4.2,10.9,4.9,6.0
970,철원장흥,2021-12-19 02:00,4.2,10.9,4.9,6.0
970,철원장흥,2021-12-19 03:00,4.1,10.9,4.9,6.0
970,철원장흥,2021-12-19 04:00,4.1,10.8,4.9,6.0
970,철원장흥,2021-12-19 05:00,4.1,10.8,4.9,6.0
970,철원장흥,2021-12-19 06:00,4.1,10.8,4.9,6.0
970,철원장흥,2021-12-19 07:00,4.0,10.7,4.9,6.0
970,철원장흥,2021-12-19 08:00,4.0,10.7,4.9,5.9
970,철원장흥,2021-12-19 09:00,3.9,10.6,4.9,6.0
970,철원장흥,2021-12-19 10:00,3.9,10.6,4.9,6.0
970,철원장흥,2021-12-19 11:00,3.9,10.5,4.9,6.0
970,철원장흥,2021-12-19 12:00,4.0,10.5,4.9,6.0
970,철원장흥,2021-12-19 13:00,4.0,10.5,4.9,6.0
970,철원장흥,2021-12-19 14:00,4.1,10.5,4.8,6.1
970,철원장흥,2021-12-19 15:00,4.2,10.4,4.8,6.1
970,철원장흥,2021-12-19 16:00,4.3,10.4,4.9,6.1
970,철원장흥,2021-12-19 17:00,4.3,10.4,4.8,6.1
970,철원장흥,2021-12-19 18:00,4.4,10.4,4.8,6.1
970,철원장흥,2021-12-19 19:00,4.4,10.4,4.8,6.1
970,철원장흥,2021-12-19 20:00,4.5,10.4,4.8,6.1
970,철원장흥,2021-12-19 21:00,4.5,10.4,4.8,6.0
970,철원장흥,2021-12-19 22:00,4.6,10.4,4.8,6.0
970,철원장흥,2021-12-19 23:00,4.6,10.4,4.8,6.0
970,철원장흥,2021-12-20 00:00,4.6,10.4,4.8,6.0
970,철원장흥,2021-12-20 01:00,4.6,10.5,4.8,6.0
970,철원장흥,2021-12-20 02:00,4.6,10.5,4.8,6.0
970,철원장흥,2021-12-20 03:00,4.6,10.5,4.8,6.0
970,철원장흥,2021-12-20 04:00,4.6,10.5,4.8,6.0
970,철원장흥,2021-12-20 05:00,4.5,10.5,4.8,6.0
970,철원장흥,2021-12-20 06:00,4.5,10.5,4.8,6.0
970,철원장흥,2021-12-20 07:00,4.4,10.5,4.8,6.0
970,철원장흥,2021-12-20 08:00,4.4,10.6,4.8,6.0
970,철원장흥,2021-12-20 09:00,4.3,10.5,4.8,6.0
970,철원장흥,2021-12-20 10:00,4.3,10.5,4.8,6.0
970,철원장흥,2021-12-20 11:00,4.3,10.5,4.8,6.0
970,철원장흥,2021-12-20 12:00,4.4,10.6,4.8,6.1
970,철원장흥,2021-12-20 13:00,4.5,10.5,4.8,6.1
970,철원장흥,2021-12-20 14:00,4.6,10.5,4.8,6.1
970,철원장흥,2021-12-20 15:00,4.6,10.5,4.8,6.0
970,철원장흥,2021-12-20 16:00,4.7,10.5,4.8,6.0
970,철원장흥,2021-12-20 17:00,4.9,10.6,4.8,6.0
970,철원장흥,2021-12-20 18:00,5.0,10.5,4.8,6.0
970,철원장흥,2021-12-20 19:00,5.1,10.5,4.8,6.0
970,철원장흥,2021-12-20 20:00,5.2,10.5,4.8,6.0
970,철원장흥,2021-12-20 21:00,5.3,10.5,4.8,6.0
970,철원장흥,2021-12-20 22:00,5.4,10.6,4.8,6.0
970,철원장흥,2021-12-20 23:00,5.6,10.6,4.8,6.0
970,철원장흥,2021-12-21 00:00,5.7,10.6,4.8,6.0
970,철원장흥,2021-12-21 01:00,5.8,10.6,4.8,6.0
970,철원장흥,2021-12-21 02:00,5.9,10.6,4.8,6.0
970,철원장흥,2021-12-21 03:00,6.0,10.6,4.8,6.0
970,철원장흥,2021-12-21 04:00,6.1,10.6,4.8,6.0
970,철원장흥,2021-12-21 05:00,6.3,10.7,4.8,6.0
970,철원장흥,2021-12-21 06:00,6.4,10.7,4.8,6.0
970,철원장흥,2021-12-21 07:00,6.5,10.7,4.8,6.0
970,철원장흥,2021-12-21 08:00,6.6,10.7,4.8,6.0
970,철원장흥,2021-12-21 09:00,6.6,10.8,4.8,6.1
970,철원장흥,2021-12-21 10:00,6.7,10.8,4.8,6.1
970,철원장흥,2021-12-21 11:00,6.9,10.8,4.8,6.1
970,철원장흥,2021-12-21 12:00,7.1,10.8,4.8,6.2
970,철원장흥,2021-12-21 13:00,7.4,10.8,4.8,6.2
970,철원장흥,2021-12-21 14:00,7.9,10.9,4.8,6.3
970,철원장흥,2021-12-21 15:00,8.1,10.9,4.8,6.3
970,철원장흥,2021-12-21 16:00,8.2,11.0,4.8,6.3
970,철원장흥,2021-12-21 17:00,8.2,11.1,4.8,6.3
970,철원장흥,2021-12-21 18:00,8.2,11.2,4.8,6.3
970,철원장흥,2021-12-21 19:00,8.1,11.3,4.8,6.3
970,철원장흥,2021-12-21 20:00,8.1,11.4,4.8,6.3
970,철원장흥,2021-12-21 21:00,8.1,11.4,4.8,6.3
970,철원장흥,2021-12-21 22:00,8.1,11.4,4.8,6.3
970,철원장흥,2021-12-21 23:00,8.1,11.5,4.8,6.2
970,철원장흥,2021-12-22 00:00,8.1,11.5,4.8,6.2
970,철원장흥,2021-12-22 01:00,8.0,11.5,4.8,6.2
970,철원장흥,2021-12-22 02:00,8.0,11.5,4.8,6.2
970,철원장흥,2021-12-22 03:00,7.9,11.5,4.8,6.2
970,철원장흥,2021-12-22 04:00,7.9,11.6,4.8,6.2
970,철원장흥,2021-12-22 05:00,7.8,11.5,4.8,6.1
970,철원장흥,2021-12-22 06:00,7.7,11.5,4.8,6.1
970,철원장흥,2021-12-22 07:00,7.6,11.5,4.8,6.1
970,철원장흥,2021-12-22 08:00,7.5,11.5,4.8,6.0
970,철원장흥,2021-12-22 09:00,7.4,11.4,4.8,6.0
970,철원장흥,2021-12-22 10:00,7.3,11.4,4.8,6.0
970,철원장흥,2021-12-22 11:00,7.2,11.4,4.8,6.0
970,철원장흥,2021-12-22 12:00,7.2,11.4,4.8,6.0
970,철원장흥,2021-12-22 13:00,7.2,11.4,4.8,6.1
970,철원장흥,2021-12-22 14:00,7.1,11.3,4.8,6.1
970,철원장흥,2021-12-22 15:00,7.2,11.3,4.8,6.2
970,철원장흥,2021-12-22 16:00,7.3,11.3,4.8,6.2
970,철원장흥,2021-12-22 17:00,7.4,11.3,4.8,6.2
970,철원장흥,2021-12-22 18:00,7.5,11.3,4.8,6.2
970,철원장흥,2021-12-22 19:00,7.5,11.3,4.8,6.2
970,철원장흥,2021-12-22 20:00,7.5,11.3,4.8,6.2
970,철원장흥,2021-12-22 21:00,7.5,11.3,4.8,6.2
970,철원장흥,2021-12-22 22:00,7.5,11.3,4.8,6.2
970,철원장흥,2021-12-22 23:00,7.5,11.3,4.8,6.2
970,철원장흥,2021-12-23 00:00,7.5,11.3,4.8,6.2
970,철원장흥,2021-12-23 01:00,7.5,11.3,4.8,6.1
970,철원장흥,2021-12-23 02:00,7.4,11.3,4.8,6.1
970,철원장흥,2021-12-23 03:00,7.4,11.3,4.8,6.1
970,철원장흥,2021-12-23 04:00,7.3,11.3,4.8,6.0
970,철원장흥,2021-12-23 05:00,7.2,11.3,4.8,6.0
970,철원장흥,2021-12-23 06:00,7.1,11.3,4.8,6.0
970,철원장흥,2021-12-23 07:00,7.0,11.3,4.8,5.9
970,철원장흥,2021-12-23 08:00,6.9,11.2,4.8,5.9
970,철원장흥,2021-12-23 09:00,6.8,11.2,4.8,5.9
970,철원장흥,2021-12-23 10:00,6.8,11.2,4.8,5.9
970,철원장흥,2021-12-23 11:00,6.7,11.2,4.8,5.9
970,철원장흥,2021-12-23 12:00,6.6,11.2,4.8,5.9
970,철원장흥,2021-12-23 13:00,6.6,11.1,4.8,6.0
970,철원장흥,2021-12-23 14:00,6.6,11.1,4.8,6.0
970,철원장흥,2021-12-23 15:00,6.6,11.1,4.8,6.0
970,철원장흥,2021-12-23 16:00,6.7,11.1,4.8,6.1
970,철원장흥,2021-12-23 17:00,6.7,11.1,4.8,6.1
970,철원장흥,2021-12-23 18:00,6.8,11.0,4.8,6.1
970,철원장흥,2021-12-23 19:00,6.9,11.0,4.8,6.1
970,철원장흥,2021-12-23 20:00,6.9,11.0,4.8,6.1
970,철원장흥,2021-12-23 21:00,6.9,11.0,4.8,6.1
970,철원장흥,2021-12-23 22:00,6.9,11.0,4.8,6.1
970,철원장흥,2021-12-23 23:00,6.9,11.0,4.8,6.1
970,철원장흥,2021-12-24 00:00,6.9,11.0,4.8,6.1
970,철원장흥,2021-12-24 01:00,6.9,11.0,4.8,6.1
970,철원장흥,2021-12-24 02:00,6.9,11.0,4.8,6.1
970,철원장흥,2021-12-24 03:00,6.9,11.0,4.8,6.1
970,철원장흥,2021-12-24 04:00,6.9,11.0,4.8,6.1
970,철원장흥,2021-12-24 05:00,6.9,11.0,4.8,6.1
970,철원장흥,2021-12-24 06:00,6.9,11.0,4.8,6.1
970,철원장흥,2021-12-24 07:00,6.9,11.0,4.8,6.1
970,철원장흥,2021-12-24 08:00,6.9,11.0,4.8,6.0
970,철원장흥,2021-12-24 09:00,6.9,11.0,4.8,6.1
970,철원장흥,2021-12-24 10:00,6.8,11.0,4.8,6.1
970,철원장흥,2021-12-24 11:00,6.8,11.0,4.8,6.1
970,철원장흥,2021-12-24 12:00,6.8,11.0,4.8,6.1
970,철원장흥,2021-12-24 13:00,6.8,11.0,4.8,6.1
970,철원장흥,2021-12-24 14:00,6.8,11.0,4.8,6.1
970,철원장흥,2021-12-24 15:00,6.8,11.0,4.8,6.1
970,철원장흥,2021-12-24 16:00,6.9,11.0,4.8,6.1
970,철원장흥,2021-12-24 17:00,6.9,11.0,4.8,6.1
970,철원장흥,2021-12-24 18:00,6.9,11.0,4.8,6.1
970,철원장흥,2021-12-24 19:00,6.9,11.0,4.8,6.1
970,철원장흥,2021-12-24 20:00,7.0,11.0,4.8,6.1
970,철원장흥,2021-12-24 21:00,7.0,11.0,4.8,6.1
970,철원장흥,2021-12-24 22:00,7.0,11.0,4.8,6.1
970,철원장흥,2021-12-24 23:00,7.0,11.0,4.8,6.1
970,철원장흥,2021-12-25 00:00,7.1,10.9,4.8,6.1
970,철원장흥,2021-12-25 01:00,7.1,11.0,4.8,6.0
970,철원장흥,2021-12-25 02:00,7.1,11.0,4.8,6.0
970,철원장흥,2021-12-25 03:00,7.0,11.0,4.8,5.9
970,철원장흥,2021-12-25 04:00,6.8,11.0,4.8,5.9
970,철원장흥,2021-12-25 05:00,6.6,11.0,4.8,5.9
970,철원장흥,2021-12-25 06:00,6.4,11.0,4.8,5.8
970,철원장흥,2021-12-25 07:00,6.1,10.9,4.8,5.7
970,철원장흥,2021-12-25 08:00,5.7,10.9,4.8,5.7
970,철원장흥,2021-12-25 09:00,5.3,10.9,4.7,5.7
970,철원장흥,2021-12-25 10:00,4.9,10.8,4.7,5.7
970,철원장흥,2021-12-25 11:00,4.6,10.8,4.7,5.7
970,철원장흥,2021-12-25 12:00,4.4,10.8,4.7,5.7
970,철원장흥,2021-12-25 13:00,4.4,10.7,4.7,5.7
970,철원장흥,2021-12-25 14:00,4.4,10.7,4.7,5.7
970,철원장흥,2021-12-25 15:00,4.4,10.7,4.7,5.7
970,철원장흥,2021-12-25 16:00,4.4,10.7,4.7,5.7
970,철원장흥,2021-12-25 17:00,4.4,10.6,4.7,5.7
970,철원장흥,2021-12-25 18:00,4.2,10.6,4.7,5.7
970,철원장흥,2021-12-25 19:00,4.0,10.6,4.7,5.7
970,철원장흥,2021-12-25 20:00,3.7,10.5,4.7,5.6
970,철원장흥,2021-12-25 21:00,3.6,10.4,4.7,5.6
970,철원장흥,2021-12-25 22:00,3.4,10.4,4.7,5.6
970,철원장흥,2021-12-25 23:00,3.3,10.3,4.7,5.6
970,철원장흥,2021-12-26 00:00,3.2,10.2,4.7,5.6
970,철원장흥,2021-12-26 01:00,3.1,10.1,4.6,5.6
970,철원장흥,2021-12-26 02:00,3.1,9.9,4.6,5.6
970,철원장흥,2021-12-26 03:00,3.0,9.7,4.6,5.6
970,철원장흥,2021-12-26 04:00,3.0,9.4,4.6,5.6
970,철원장흥,2021-12-26 05:00,2.9,9.1,4.6,5.7
970,철원장흥,2021-12-26 06:00,2.9,8.8,4.6,5.7
970,철원장흥,2021-12-26 07:00,2.9,8.5,4.6,5.7
970,철원장흥,2021-12-26 08:00,2.8,8.1,4.6,5.8
970,철원장흥,2021-12-26 09:00,2.8,7.7,4.5,5.8
970,철원장흥,2021-12-26 10:00,2.8,7.3,4.5,5.8
970,철원장흥,2021-12-26 11:00,2.8,6.9,4.5,5.8
970,철원장흥,2021-12-26 12:00,2.9,6.6,4.4,5.8
970,철원장흥,2021-12-26 13:00,2.9,6.4,4.4,5.8
970,철원장흥,2021-12-26 14:00,3.1,6.3,4.4,5.8
970,철원장흥,2021-12-26 15:00,3.1,6.2,4.3,5.8
970,철원장흥,2021-12-26 16:00,3.2,6.2,4.3,5.8
970,철원장흥,2021-12-26 17:00,3.1,6.2,4.3,5.8
970,철원장흥,2021-12-26 18:00,3.1,6.2,4.3,5.7
970,철원장흥,2021-12-26 19:00,3.0,6.2,4.2,5.7
970,철원장흥,2021-12-26 20:00,2.9,6.1,4.2,5.7
970,철원장흥,2021-12-26 21:00,2.9,6.0,4.2,5.7
970,철원장흥,2021-12-26 22:00,2.8,5.8,4.1,5.7
970,철원장흥,2021-12-26 23:00,2.8,5.7,4.1,5.6
970,철원장흥,2021-12-27 00:00,2.8,5.5,4.0,5.6
970,철원장흥,2021-12-27 01:00,2.8,5.4,4.0,5.6
970,철원장흥,2021-12-27 02:00,2.7,5.2,3.9,5.6
970,철원장흥,2021-12-27 03:00,2.7,5.1,3.9,5.6
970,철원장흥,2021-12-27 04:00,2.7,5.0,3.8,5.6
970,철원장흥,2021-12-27 05:00,2.7,4.9,3.8,5.5
970,철원장흥,2021-12-27 06:00,2.7,4.8,3.7,5.5
970,철원장흥,2021-12-27 07:00,2.7,4.7,3.7,5.5
970,철원장흥,2021-12-27 08:00,2.6,4.6,3.6,5.5
970,철원장흥,2021-12-27 09:00,2.6,4.6,3.6,5.5
970,철원장흥,2021-12-27 10:00,2.7,4.5,3.5,5.5
970,철원장흥,2021-12-27 11:00,2.7,4.5,3.4,5.4
970,철원장흥,2021-12-27 12:00,2.8,4.5,3.4,5.4
970,철원장흥,2021-12-27 13:00,2.8,4.5,3.3,5.4
970,철원장흥,2021-12-27 14:00,2.9,4.5,3.3,5.4
970,철원장흥,2021-12-27 15:00,2.9,4.5,3.3,5.4
970,철원장흥,2021-12-27 16:00,2.9,4.6,3.2,5.4
970,철원장흥,2021-12-27 17:00,2.9,4.6,3.2,5.3
970,철원장흥,2021-12-27 18:00,2.9,4.6,3.2,5.3
970,철원장흥,2021-12-27 19:00,2.9,4.6,3.1,5.3
970,철원장흥,2021-12-27 20:00,2.9,4.6,3.1,5.3
970,철원장흥,2021-12-27 21:00,2.8,4.6,3.1,5.2
970,철원장흥,2021-12-27 22:00,2.8,4.6,3.0,5.2
970,철원장흥,2021-12-27 23:00,2.8,4.5,3.0,5.2
970,철원장흥,2021-12-28 00:00,2.8,4.5,3.0,5.2
970,철원장흥,2021-12-28 01:00,2.7,4.5,2.9,5.2
970,철원장흥,2021-12-28 02:00,2.7,4.4,2.9,5.1
970,철원장흥,2021-12-28 03:00,2.7,4.4,2.9,5.1
970,철원장흥,2021-12-28 04:00,2.7,4.4,2.8,5.1
970,철원장흥,2021-12-28 05:00,2.7,4.4,2.8,5.1
970,철원장흥,2021-12-28 06:00,2.7,4.3,2.8,5.0
970,철원장흥,2021-12-28 07:00,2.6,4.3,2.7,5.0
970,철원장흥,2021-12-28 08:00,2.6,4.3,2.7,5.0
970,철원장흥,2021-12-28 09:00,2.6,4.2,2.7,5.0
970,철원장흥,2021-12-28 10:00,2.7,4.2,2.6,5.0
970,철원장흥,2021-12-28 11:00,2.7,4.2,2.6,5.1
970,철원장흥,2021-12-28 12:00,2.7,4.2,2.5,5.1
970,철원장흥,2021-12-28 13:00,2.8,4.2,2.5,5.1
970,철원장흥,2021-12-28 14:00,2.9,4.3,2.5,5.1
970,철원장흥,2021-12-28 15:00,3.0,4.3,2.5,5.1
970,철원장흥,2021-12-28 16:00,3.1,4.3,2.4,5.1
970,철원장흥,2021-12-28 17:00,3.1,4.4,2.4,5.1
970,철원장흥,2021-12-28 18:00,3.2,4.4,2.4,5.0
970,철원장흥,2021-12-28 19:00,3.2,4.5,2.4,5.0
970,철원장흥,2021-12-28 20:00,3.2,4.5,2.4,5.0
970,철원장흥,2021-12-28 21:00,3.2,4.5,2.4,5.0
970,철원장흥,2021-12-28 22:00,3.2,4.5,2.4,5.0
970,철원장흥,2021-12-28 23:00,3.1,4.6,2.4,5.0
970,철원장흥,2021-12-29 00:00,3.1,4.6,2.4,4.9
970,철원장흥,2021-12-29 01:00,3.0,4.5,2.4,4.9
970,철원장흥,2021-12-29 02:00,2.9,4.5,2.4,4.9
970,철원장흥,2021-12-29 03:00,2.9,4.5,2.4,4.9
970,철원장흥,2021-12-29 04:00,2.9,4.5,2.4,4.9
970,철원장흥,2021-12-29 05:00,2.9,4.5,2.4,4.9
