일자,10CM 정시 토양수분(%),20CM 정시 토양수분(%),30CM 정시 토양수분(%),50CM 정시 토양수분(%),,일자,10CM 정시 토양수분(%),20CM 정시 토양수분(%),30CM 정시 토양수분(%),50CM 정시 토양수분(%)
2021-12-16 11:00,22.32727273,23.39090909,21.63636364,23.96363636,,2021-12-16 7:00,22.09090909,23.3,21.67272727,23.96363636
2021-12-16 12:00,22.44545455,23.43636364,21.65454545,23.96363636,,2021-12-16 8:00,22.10909091,23.32727273,21.66363636,23.96363636
2021-12-16 13:00,22.36363636,23.47272727,21.65454545,23.96363636,,2021-12-16 9:00,22.26363636,23.35454545,21.66363636,23.96363636
2021-12-16 14:00,22.32727273,23.40909091,21.58181818,23.96363636,,2021-12-16 10:00,22.33636364,23.4,21.65454545,23.96363636
2021-12-16 15:00,22.30909091,23.42727273,21.58181818,23.97272727,,2021-12-16 11:00,22.32727273,23.39090909,21.63636364,23.96363636
2021-12-16 16:00,22.30909091,23.41818182,21.6,23.96363636,,2021-12-16 12:00,22.44545455,23.43636364,21.65454545,23.96363636
2021-12-16 17:00,22.3,23.42727273,21.60909091,23.95454545,,2021-12-16 13:00,22.36363636,23.47272727,21.65454545,23.96363636
2021-12-16 18:00,22.29090909,23.43636364,21.63636364,23.96363636,,2021-12-16 14:00,22.32727273,23.40909091,21.58181818,23.96363636
2021-12-16 19:00,22.29090909,23.43636364,21.64545455,23.95454545,,2021-12-16 15:00,22.30909091,23.42727273,21.58181818,23.97272727
2021-12-16 20:00,22.31818182,23.44545455,21.62727273,23.96363636,,2021-12-16 16:00,22.30909091,23.41818182,21.6,23.96363636
2021-12-16 21:00,22.30909091,23.44545455,21.68181818,23.96363636,,2021-12-16 17:00,22.3,23.42727273,21.60909091,23.95454545
2021-12-16 22:00,22.28181818,23.44545455,21.61818182,23.95454545,,2021-12-16 18:00,22.29090909,23.43636364,21.63636364,23.96363636
2021-12-16 23:00,22.25454545,23.44545455,21.74545455,23.95454545,,2021-12-16 19:00,22.29090909,23.43636364,21.64545455,23.95454545
2021-12-17 0:00,22.25454545,23.42727273,21.84545455,23.95454545,,2021-12-16 20:00,22.31818182,23.44545455,21.62727273,23.96363636
2021-12-17 1:00,22.25454545,23.5,21.82727273,23.97272727,,2021-12-16 21:00,22.30909091,23.44545455,21.68181818,23.96363636
2021-12-17 2:00,22.18181818,23.53636364,21.83636364,23.98181818,,2021-12-16 22:00,22.28181818,23.44545455,21.61818182,23.95454545
2021-12-17 3:00,22.16363636,23.45454545,21.77272727,23.98181818,,2021-12-16 23:00,22.25454545,23.44545455,21.74545455,23.95454545
2021-12-17 4:00,22.11818182,23.45454545,21.76363636,23.98181818,,2021-12-17 0:00,22.25454545,23.42727273,21.84545455,23.95454545
2021-12-17 5:00,22,23.44545455,21.79090909,23.98181818,,2021-12-17 1:00,22.25454545,23.5,21.82727273,23.97272727
2021-12-17 6:00,21.8,23.43636364,21.84545455,23.98181818,,2021-12-17 2:00,22.18181818,23.53636364,21.83636364,23.98181818
2021-12-17 7:00,21.59090909,23.42727273,21.81818182,23.98181818,,2021-12-17 3:00,22.16363636,23.45454545,21.77272727,23.98181818
2021-12-17 8:00,21.47272727,23.41818182,21.86363636,23.98181818,,2021-12-17 4:00,22.11818182,23.45454545,21.76363636,23.98181818
2021-12-17 9:00,21.39090909,23.34545455,21.9,23.97272727,,2021-12-17 5:00,22,23.44545455,21.79090909,23.98181818
2021-12-17 10:00,20.52727273,20.83636364,19.3,21.39090909,,2021-12-17 6:00,21.8,23.43636364,21.84545455,23.98181818
2021-12-17 11:00,20.50909091,20.83636364,19.25454545,21.39090909,,2021-12-17 7:00,21.59090909,23.42727273,21.81818182,23.98181818
2021-12-17 12:00,22.22727273,23.50909091,21.91818182,22.52727273,,2021-12-17 8:00,21.47272727,23.41818182,21.86363636,23.98181818
2021-12-17 13:00,22.21818182,23.47272727,21.90909091,22.52727273,,2021-12-17 9:00,21.39090909,23.34545455,21.9,23.97272727
2021-12-17 14:00,22.27272727,23.46363636,21.89090909,22.53636364,,2021-12-17 10:00,20.52727273,20.83636364,19.3,21.39090909
2021-12-17 15:00,22.35454545,23.52727273,21.86363636,22.54545455,,2021-12-17 11:00,20.50909091,20.83636364,19.25454545,21.39090909
2021-12-17 16:00,22.31818182,23.48181818,21.95454545,22.54545455,,2021-12-17 12:00,22.22727273,23.50909091,21.91818182,22.52727273
2021-12-17 17:00,22.10909091,23.43636364,21.82727273,22.53636364,,2021-12-17 13:00,22.21818182,23.47272727,21.90909091,22.52727273
2021-12-17 18:00,21.89090909,23.43636364,21.86363636,22.53636364,,2021-12-17 14:00,22.27272727,23.46363636,21.89090909,22.53636364
2021-12-17 19:00,21.66363636,23.41818182,21.85454545,22.53636364,,2021-12-17 15:00,22.35454545,23.52727273,21.86363636,22.54545455
2021-12-17 20:00,21.44545455,23.44545455,21.84545455,22.53636364,,2021-12-17 16:00,22.31818182,23.48181818,21.95454545,22.54545455
2021-12-17 21:00,21.23636364,23.43636364,21.83636364,22.52727273,,2021-12-17 17:00,22.10909091,23.43636364,21.82727273,22.53636364
2021-12-17 22:00,21.03636364,23.43636364,21.84545455,22.52727273,,2021-12-17 18:00,21.89090909,23.43636364,21.86363636,22.53636364
2021-12-17 23:00,20.85454545,23.40909091,21.91818182,22.52727273,,2021-12-17 19:00,21.66363636,23.41818182,21.85454545,22.53636364
2021-12-18 0:00,20.63636364,23.46363636,21.92727273,22.53636364,,2021-12-17 20:00,21.44545455,23.44545455,21.84545455,22.53636364
2021-12-18 1:00,20.45454545,23.40909091,21.90909091,22.53636364,,2021-12-17 21:00,21.23636364,23.43636364,21.83636364,22.52727273
2021-12-18 2:00,20.21818182,23.38181818,21.90909091,22.53636364,,2021-12-17 22:00,21.03636364,23.43636364,21.84545455,22.52727273
2021-12-18 3:00,19.98181818,23.30909091,21.90909091,22.52727273,,2021-12-17 23:00,20.85454545,23.40909091,21.91818182,22.52727273
2021-12-18 4:00,19.80909091,23.3,21.90909091,22.51818182,,2021-12-18 0:00,20.63636364,23.46363636,21.92727273,22.53636364
2021-12-18 5:00,19.61818182,23.25454545,21.90909091,22.51818182,,2021-12-18 1:00,20.45454545,23.40909091,21.90909091,22.53636364
2021-12-18 6:00,19.40909091,23.19090909,21.89090909,22.51818182,,2021-12-18 2:00,20.21818182,23.38181818,21.90909091,22.53636364
2021-12-18 7:00,19.20909091,23.13636364,21.88181818,22.52727273,,2021-12-18 3:00,19.98181818,23.30909091,21.90909091,22.52727273
2021-12-18 8:00,19.00909091,23.06363636,21.90909091,22.50909091,,2021-12-18 4:00,19.80909091,23.3,21.90909091,22.51818182
2021-12-18 9:00,18.89090909,23,21.9,22.51818182,,2021-12-18 5:00,19.61818182,23.25454545,21.90909091,22.51818182
2021-12-18 10:00,18.96363636,22.95454545,21.88181818,22.51818182,,2021-12-18 6:00,19.40909091,23.19090909,21.89090909,22.51818182
2021-12-18 11:00,19.33636364,22.89090909,21.87272727,22.50909091,,2021-12-18 7:00,19.20909091,23.13636364,21.88181818,22.52727273
2021-12-18 12:00,19.65454545,22.92727273,21.89090909,22.57272727,,2021-12-18 8:00,19.00909091,23.06363636,21.90909091,22.50909091
2021-12-18 13:00,19.87272727,22.9,21.87272727,22.58181818,,2021-12-18 9:00,18.89090909,23,21.9,22.51818182
2021-12-18 14:00,20.21818182,22.94545455,21.87272727,22.54545455,,2021-12-18 10:00,18.96363636,22.95454545,21.88181818,22.51818182
2021-12-18 15:00,20.25454545,22.91818182,21.86363636,22.54545455,,2021-12-18 11:00,19.33636364,22.89090909,21.87272727,22.50909091
2021-12-18 16:00,20.26363636,22.87272727,21.85454545,22.53636364,,2021-12-18 12:00,19.65454545,22.92727273,21.89090909,22.57272727
2021-12-18 17:00,20.23636364,22.95454545,21.8,22.51818182,,2021-12-18 13:00,19.87272727,22.9,21.87272727,22.58181818
2021-12-18 18:00,20.16363636,22.96363636,21.84545455,22.51818182,,2021-12-18 14:00,20.21818182,22.94545455,21.87272727,22.54545455
2021-12-18 19:00,20.16363636,22.97272727,21.84545455,22.51818182,,2021-12-18 15:00,20.25454545,22.91818182,21.86363636,22.54545455
2021-12-18 20:00,20.12727273,22.97272727,21.84545455,22.54545455,,2021-12-18 16:00,20.26363636,22.87272727,21.85454545,22.53636364
2021-12-18 21:00,20.07272727,22.97272727,21.84545455,22.54545455,,2021-12-18 17:00,20.23636364,22.95454545,21.8,22.51818182
2021-12-18 22:00,20.03636364,22.92727273,21.84545455,22.54545455,,2021-12-18 18:00,20.16363636,22.96363636,21.84545455,22.51818182
2021-12-18 23:00,20.01818182,22.94545455,21.83636364,22.54545455,,2021-12-18 19:00,20.16363636,22.97272727,21.84545455,22.51818182
2021-12-19 0:00,20.04545455,22.97272727,21.82727273,22.51818182,,2021-12-18 20:00,20.12727273,22.97272727,21.84545455,22.54545455
2021-12-19 1:00,20.14545455,22.93636364,21.80909091,22.51818182,,2021-12-18 21:00,20.07272727,22.97272727,21.84545455,22.54545455
2021-12-19 2:00,20.27272727,22.94545455,21.80909091,22.50909091,,2021-12-18 22:00,20.03636364,22.92727273,21.84545455,22.54545455
2021-12-19 3:00,20.30909091,22.94545455,21.80909091,22.51818182,,2021-12-18 23:00,20.01818182,22.94545455,21.83636364,22.54545455
2021-12-19 4:00,20.3,22.93636364,21.8,22.50909091,,2021-12-19 0:00,20.04545455,22.97272727,21.82727273,22.51818182
2021-12-19 5:00,20.28181818,22.96363636,21.83636364,22.51818182,,2021-12-19 1:00,20.14545455,22.93636364,21.80909091,22.51818182
2021-12-19 6:00,20.27272727,22.94545455,21.83636364,22.59090909,,2021-12-19 2:00,20.27272727,22.94545455,21.80909091,22.50909091
2021-12-19 7:00,20.22727273,22.86363636,21.82727273,22.60909091,,2021-12-19 3:00,20.30909091,22.94545455,21.80909091,22.51818182
2021-12-19 8:00,20.15454545,22.86363636,21.77272727,22.6,,2021-12-19 4:00,20.3,22.93636364,21.8,22.50909091
2021-12-19 9:00,20.15454545,22.85454545,21.85454545,22.61818182,,2021-12-19 5:00,20.28181818,22.96363636,21.83636364,22.51818182
2021-12-19 10:00,20.36363636,22.83636364,21.84545455,22.63636364,,2021-12-19 6:00,20.27272727,22.94545455,21.83636364,22.59090909
2021-12-19 11:00,20.81818182,22.90909091,21.83636364,22.54545455,,2021-12-19 7:00,20.22727273,22.86363636,21.82727273,22.60909091
2021-12-19 12:00,21.24545455,22.96363636,21.86363636,22.59090909,,2021-12-19 8:00,20.15454545,22.86363636,21.77272727,22.6
2021-12-19 13:00,21.44545455,22.90909091,21.87272727,22.63636364,,2021-12-19 9:00,20.15454545,22.85454545,21.85454545,22.61818182
2021-12-19 14:00,21.52727273,22.95454545,21.85454545,22.63636364,,2021-12-19 10:00,20.36363636,22.83636364,21.84545455,22.63636364
2021-12-19 15:00,21.52727273,22.93636364,21.84545455,22.6,,2021-12-19 11:00,20.81818182,22.90909091,21.83636364,22.54545455
2021-12-19 16:00,21.57272727,22.93636364,21.78181818,22.58181818,,2021-12-19 12:00,21.24545455,22.96363636,21.86363636,22.59090909
2021-12-19 17:00,21.56363636,22.94545455,21.75454545,22.58181818,,2021-12-19 13:00,21.44545455,22.90909091,21.87272727,22.63636364
2021-12-19 18:00,21.57272727,22.97272727,21.75454545,22.58181818,,2021-12-19 14:00,21.52727273,22.95454545,21.85454545,22.63636364
2021-12-19 19:00,21.55454545,22.97272727,21.74545455,22.59090909,,2021-12-19 15:00,21.52727273,22.93636364,21.84545455,22.6
2021-12-19 20:00,21.5,22.98181818,21.74545455,22.59090909,,2021-12-19 16:00,21.57272727,22.93636364,21.78181818,22.58181818
2021-12-19 21:00,21.40909091,22.99090909,21.75454545,22.58181818,,2021-12-19 17:00,21.56363636,22.94545455,21.75454545,22.58181818
2021-12-19 22:00,21.34545455,22.99090909,21.75454545,22.58181818,,2021-12-19 18:00,21.57272727,22.97272727,21.75454545,22.58181818
2021-12-19 23:00,21.26363636,22.99090909,21.74545455,22.58181818,,2021-12-19 19:00,21.55454545,22.97272727,21.74545455,22.59090909
2021-12-20 0:00,21.22727273,22.97272727,21.75454545,22.58181818,,2021-12-19 20:00,21.5,22.98181818,21.74545455,22.59090909
2021-12-20 1:00,21.18181818,23,21.75454545,22.58181818,,2021-12-19 21:00,21.40909091,22.99090909,21.75454545,22.58181818
2021-12-20 2:00,21.19090909,22.99090909,21.74545455,22.55454545,,2021-12-19 22:00,21.34545455,22.99090909,21.75454545,22.58181818
2021-12-20 3:00,21.24545455,22.98181818,21.74545455,22.57272727,,2021-12-19 23:00,21.26363636,22.99090909,21.74545455,22.58181818
2021-12-20 4:00,21.27272727,22.98181818,21.75454545,22.57272727,,2021-12-20 0:00,21.22727273,22.97272727,21.75454545,22.58181818
2021-12-20 5:00,21.34545455,22.99090909,21.74545455,22.57272727,,2021-12-20 1:00,21.18181818,23,21.75454545,22.58181818
2021-12-20 6:00,21.34545455,22.99090909,21.75454545,22.59090909,,2021-12-20 2:00,21.19090909,22.99090909,21.74545455,22.55454545
2021-12-20 7:00,21.33636364,23.00909091,21.75454545,22.57272727,,2021-12-20 3:00,21.24545455,22.98181818,21.74545455,22.57272727
2021-12-20 8:00,21.31818182,23.02727273,21.75454545,22.56363636,,2021-12-20 4:00,21.27272727,22.98181818,21.75454545,22.57272727
2021-12-20 9:00,21.30909091,23.03636364,21.74545455,22.57272727,,2021-12-20 5:00,21.34545455,22.99090909,21.74545455,22.57272727
2021-12-20 10:00,21.36363636,23.03636364,21.73636364,22.6,,2021-12-20 6:00,21.34545455,22.99090909,21.75454545,22.59090909
2021-12-20 11:00,21.4,23.04545455,21.73636364,22.6,,2021-12-20 7:00,21.33636364,23.00909091,21.75454545,22.57272727
2021-12-20 12:00,21.46363636,23.05454545,21.74545455,22.58181818,,2021-12-20 8:00,21.31818182,23.02727273,21.75454545,22.56363636
2021-12-20 13:00,21.52727273,23.02727273,21.74545455,22.57272727,,2021-12-20 9:00,21.30909091,23.03636364,21.74545455,22.57272727
2021-12-20 14:00,21.72727273,23.02727273,21.74545455,22.59090909,,2021-12-20 10:00,21.36363636,23.03636364,21.73636364,22.6
2021-12-20 15:00,21.91818182,23.03636364,21.73636364,22.58181818,,2021-12-20 11:00,21.4,23.04545455,21.73636364,22.6
2021-12-20 16:00,22.04545455,23.04545455,21.72727273,22.58181818,,2021-12-20 12:00,21.46363636,23.05454545,21.74545455,22.58181818
2021-12-20 17:00,22.09090909,23.05454545,21.73636364,22.58181818,,2021-12-20 13:00,21.52727273,23.02727273,21.74545455,22.57272727
2021-12-20 18:00,22.10909091,23.05454545,21.73636364,22.6,,2021-12-20 14:00,21.72727273,23.02727273,21.74545455,22.59090909
2021-12-20 19:00,22.15454545,23.06363636,21.73636364,22.57272727,,2021-12-20 15:00,21.91818182,23.03636364,21.73636364,22.58181818
2021-12-20 20:00,22.18181818,23.06363636,21.73636364,22.57272727,,2021-12-20 16:00,22.04545455,23.04545455,21.72727273,22.58181818
2021-12-20 21:00,22.2,23.09090909,21.73636364,22.57272727,,2021-12-20 17:00,22.09090909,23.05454545,21.73636364,22.58181818
2021-12-20 22:00,22.20909091,23.1,21.73636364,22.55454545,,2021-12-20 18:00,22.10909091,23.05454545,21.73636364,22.6
2021-12-20 23:00,22.22727273,23.1,21.73636364,22.56363636,,2021-12-20 19:00,22.15454545,23.06363636,21.73636364,22.57272727
2021-12-21 0:00,22.23636364,23.10909091,21.72727273,22.55454545,,2021-12-20 20:00,22.18181818,23.06363636,21.73636364,22.57272727
2021-12-21 1:00,22.23636364,23.10909091,21.73636364,22.59090909,,2021-12-20 21:00,22.2,23.09090909,21.73636364,22.57272727
2021-12-21 2:00,22.23636364,23.11818182,21.73636364,22.58181818,,2021-12-20 22:00,22.20909091,23.1,21.73636364,22.55454545
2021-12-21 3:00,22.24545455,23.11818182,21.82727273,22.57272727,,2021-12-20 23:00,22.22727273,23.1,21.73636364,22.56363636
2021-12-21 4:00,22.23636364,23.10909091,21.75454545,22.59090909,,2021-12-21 0:00,22.23636364,23.10909091,21.72727273,22.55454545
2021-12-21 5:00,22.24545455,23.12727273,21.75454545,22.58181818,,2021-12-21 1:00,22.23636364,23.10909091,21.73636364,22.59090909
2021-12-21 6:00,22.24545455,23.12727273,21.75454545,22.6,,2021-12-21 2:00,22.23636364,23.11818182,21.73636364,22.58181818
2021-12-21 7:00,22.21818182,23.14545455,21.75454545,22.59090909,,2021-12-21 3:00,22.24545455,23.11818182,21.82727273,22.57272727
2021-12-21 8:00,22.20909091,23.14545455,21.75454545,22.56363636,,2021-12-21 4:00,22.23636364,23.10909091,21.75454545,22.59090909
2021-12-21 9:00,22.2,23.14545455,21.75454545,22.57272727,,2021-12-21 5:00,22.24545455,23.12727273,21.75454545,22.58181818
2021-12-21 10:00,22.2,23.15454545,21.74545455,22.57272727,,2021-12-21 6:00,22.24545455,23.12727273,21.75454545,22.6
2021-12-21 11:00,22.27272727,23.12727273,21.74545455,22.57272727,,2021-12-21 7:00,22.21818182,23.14545455,21.75454545,22.59090909
2021-12-21 12:00,22.4,23.13636364,21.75454545,22.58181818,,2021-12-21 8:00,22.20909091,23.14545455,21.75454545,22.56363636
2021-12-21 13:00,22.49090909,23.18181818,21.81818182,22.49090909,,2021-12-21 9:00,22.2,23.14545455,21.75454545,22.57272727
2021-12-21 14:00,22.63636364,23.21818182,21.83636364,22.58181818,,2021-12-21 10:00,22.2,23.15454545,21.74545455,22.57272727
2021-12-21 15:00,22.66363636,23.16363636,21.82727273,22.62727273,,2021-12-21 11:00,22.27272727,23.12727273,21.74545455,22.57272727
2021-12-21 16:00,22.63636364,23.16363636,21.83636364,22.59090909,,2021-12-21 12:00,22.4,23.13636364,21.75454545,22.58181818
2021-12-21 17:00,22.65454545,23.16363636,21.75454545,22.58181818,,2021-12-21 13:00,22.49090909,23.18181818,21.81818182,22.49090909
2021-12-21 18:00,22.63636364,23.18181818,21.74545455,22.6,,2021-12-21 14:00,22.63636364,23.21818182,21.83636364,22.58181818
2021-12-21 19:00,22.62727273,23.19090909,21.75454545,22.60909091,,2021-12-21 15:00,22.66363636,23.16363636,21.82727273,22.62727273
2021-12-21 20:00,22.61818182,23.26363636,21.75454545,22.59090909,,2021-12-21 16:00,22.63636364,23.16363636,21.83636364,22.59090909
2021-12-21 21:00,22.60909091,23.25454545,21.75454545,22.56363636,,2021-12-21 17:00,22.65454545,23.16363636,21.75454545,22.58181818
2021-12-21 22:00,22.57272727,23.26363636,21.76363636,22.58181818,,2021-12-21 18:00,22.63636364,23.18181818,21.74545455,22.6
2021-12-21 23:00,22.5,23.27272727,21.75454545,22.57272727,,2021-12-21 19:00,22.62727273,23.19090909,21.75454545,22.60909091
2021-12-25 0:00,20.99090909,22.94545455,21.72727273,22.49090909,,2021-12-21 20:00,22.61818182,23.26363636,21.75454545,22.59090909
2021-12-25 1:00,20.87272727,22.94545455,21.71818182,22.46363636,,2021-12-21 21:00,22.60909091,23.25454545,21.75454545,22.56363636
2021-12-25 2:00,20.77272727,22.93636364,21.71818182,22.46363636,,2021-12-21 22:00,22.57272727,23.26363636,21.76363636,22.58181818
2021-12-25 3:00,20.65454545,22.93636364,21.69090909,22.45454545,,2021-12-21 23:00,22.5,23.27272727,21.75454545,22.57272727
2021-12-25 4:00,20.51818182,22.93636364,21.70909091,22.45454545,,2021-12-22 0:00,,,,
2021-12-25 5:00,20.35454545,22.93636364,21.69090909,22.42727273,,2021-12-22 1:00,,,,
2021-12-25 6:00,20.18181818,22.90909091,21.67272727,22.41818182,,2021-12-22 2:00,,,,
2021-12-25 7:00,19.99090909,22.89090909,21.67272727,22.48181818,,2021-12-22 3:00,,,,
2021-12-25 8:00,19.81818182,22.84545455,21.68181818,22.47272727,,2021-12-22 4:00,,,,
2021-12-25 9:00,19.65454545,22.82727273,21.67272727,22.48181818,,2021-12-22 5:00,,,,
2021-12-25 10:00,19.5,22.80909091,21.68181818,22.47272727,,2021-12-22 6:00,,,,
2021-12-25 11:00,19.46363636,22.85454545,21.67272727,22.39090909,,2021-12-22 7:00,,,,
2021-12-25 12:00,19.5,22.77272727,21.73636364,22.48181818,,2021-12-22 8:00,,,,
2021-12-25 13:00,19.55454545,22.76363636,21.72727273,22.50909091,,2021-12-22 9:00,,,,
2021-12-25 14:00,19.56363636,22.76363636,21.62727273,22.48181818,,2021-12-22 10:00,,,,
2021-12-25 15:00,19.53636364,22.70909091,21.77272727,22.48181818,,2021-12-22 11:00,,,,
2021-12-25 16:00,19.49090909,22.71818182,21.7,22.47272727,,2021-12-22 12:00,,,,
2021-12-25 17:00,19.4,22.69090909,21.61818182,22.43636364,,2021-12-22 13:00,,,,
2021-12-25 18:00,19.21818182,22.68181818,21.61818182,22.41818182,,2021-12-22 14:00,,,,
2021-12-25 19:00,18.99090909,22.66363636,21.61818182,22.48181818,,2021-12-22 15:00,,,,
2021-12-25 20:00,18.73636364,22.64545455,21.6,22.47272727,,2021-12-22 16:00,,,,
2021-12-25 21:00,18.52727273,22.60909091,21.60909091,22.46363636,,2021-12-22 17:00,,,,
2021-12-25 22:00,18.27272727,22.56363636,21.6,22.45454545,,2021-12-22 18:00,,,,
2021-12-25 23:00,18.08181818,22.52727273,21.6,22.46363636,,2021-12-22 19:00,,,,
2021-12-26 0:00,17.83636364,22.48181818,21.59090909,22.46363636,,2021-12-22 20:00,,,,
2021-12-26 1:00,17.59090909,22.42727273,21.59090909,22.46363636,,2021-12-22 21:00,,,,
2021-12-26 2:00,17.3,22.37272727,21.59090909,22.44545455,,2021-12-22 22:00,,,,
2021-12-26 3:00,16.95454545,22.30909091,21.6,22.44545455,,2021-12-22 23:00,,,,
2021-12-26 4:00,16.65454545,22.20909091,21.57272727,22.44545455,,2021-12-23 0:00,,,,
2021-12-26 5:00,16.33636364,22.10909091,21.56363636,22.45454545,,2021-12-23 1:00,,,,
2021-12-26 6:00,16.09090909,22,21.56363636,22.42727273,,2021-12-23 2:00,,,,
2021-12-26 7:00,15.82727273,21.9,21.56363636,22.45454545,,2021-12-23 3:00,,,,
2021-12-26 8:00,15.58181818,21.78181818,21.56363636,22.46363636,,2021-12-23 4:00,,,,
2021-12-26 9:00,15.39090909,21.74545455,21.6,22.36363636,,2021-12-23 5:00,,,,
2021-12-26 10:00,15.30909091,21.56363636,21.57272727,22.42727273,,2021-12-23 6:00,,,,
2021-12-26 11:00,15.39090909,21.42727273,21.6,22.43636364,,2021-12-23 7:00,,,,
2021-12-26 12:00,15.58181818,21.37272727,21.57272727,22.41818182,,2021-12-23 8:00,,,,
2021-12-26 13:00,15.86363636,21.31818182,21.49090909,22.41818182,,2021-12-23 9:00,,,,
2021-12-26 14:00,16.22727273,21.30909091,21.48181818,22.41818182,,2021-12-23 10:00,,,,
2021-12-26 15:00,16.50909091,21.31818182,21.46363636,22.39090909,,2021-12-23 11:00,,,,
2021-12-26 16:00,16.49090909,21.30909091,21.46363636,22.4,,2021-12-23 12:00,,,,
2021-12-26 17:00,16.32727273,21.30909091,21.44545455,22.40909091,,2021-12-23 13:00,,,,
2021-12-26 18:00,16.13636364,21.3,21.44545455,22.4,,2021-12-23 14:00,,,,
2021-12-26 19:00,15.93636364,21.28181818,21.44545455,22.42727273,,2021-12-23 15:00,,,,
2021-12-26 20:00,15.74545455,21.19090909,21.45454545,22.41818182,,2021-12-23 16:00,,,,
2021-12-26 21:00,15.57272727,21.12727273,21.43636364,22.34545455,,2021-12-23 17:00,,,,
2021-12-26 22:00,15.35454545,21.06363636,21.44545455,22.35454545,,2021-12-23 18:00,,,,
2021-12-26 23:00,15.16363636,20.97272727,21.41818182,22.39090909,,2021-12-23 19:00,,,,
2021-12-27 0:00,14.90909091,20.83636364,21.39090909,22.4,,2021-12-23 20:00,,,,
2021-12-27 1:00,14.64545455,20.72727273,21.39090909,22.39090909,,2021-12-23 21:00,,,,
2021-12-27 2:00,14.41818182,20.59090909,21.37272727,22.38181818,,2021-12-23 22:00,,,,
2021-12-27 3:00,14.21818182,20.43636364,21.4,22.39090909,,2021-12-23 23:00,,,,
2021-12-27 4:00,14.02727273,20.28181818,21.38181818,22.4,,2021-12-24 0:00,,,,
2021-12-27 5:00,13.85454545,20.16363636,21.38181818,22.36363636,,2021-12-24 1:00,,,,
2021-12-27 6:00,13.66363636,20.02727273,21.35454545,22.34545455,,2021-12-24 2:00,,,,
2021-12-27 7:00,13.5,19.89090909,21.35454545,22.36363636,,2021-12-24 3:00,,,,
2021-12-27 8:00,13.3,19.77272727,21.33636364,22.36363636,,2021-12-24 4:00,,,,
2021-12-27 9:00,13.2,19.64545455,21.31818182,22.33636364,,2021-12-24 5:00,,,,
2021-12-27 10:00,13.26363636,19.53636364,21.3,22.34545455,,2021-12-24 6:00,,,,
2021-12-27 11:00,13.47272727,19.47272727,21.22727273,22.33636364,,2021-12-24 7:00,,,,
2021-12-27 12:00,13.75454545,19.45454545,21.20909091,22.31818182,,2021-12-24 8:00,,,,
2021-12-27 13:00,14.20909091,19.51818182,21.18181818,22.31818182,,2021-12-24 9:00,,,,
2021-12-27 14:00,14.48181818,19.55454545,21.16363636,22.31818182,,2021-12-24 10:00,,,,
2021-12-27 15:00,14.58181818,19.61818182,21.17272727,22.34545455,,2021-12-24 11:00,,,,
2021-12-27 16:00,14.7,19.66363636,21.14545455,22.34545455,,2021-12-24 12:00,,,,
2021-12-27 17:00,14.75454545,19.70909091,21.15454545,22.3,,2021-12-24 13:00,,,,
2021-12-27 18:00,14.78181818,19.74545455,21.14545455,22.29090909,,2021-12-24 14:00,,,,
2021-12-27 19:00,14.80909091,19.77272727,21.12727273,22.29090909,,2021-12-24 15:00,,,,
2021-12-27 20:00,14.81818182,19.79090909,21.10909091,22.30909091,,2021-12-24 16:00,,,,
2021-12-27 21:00,14.81818182,19.81818182,21.10909091,22.3,,2021-12-24 17:00,,,,
2021-12-27 22:00,14.79090909,19.8,21.08181818,22.3,,2021-12-24 18:00,,,,
2021-12-27 23:00,14.72727273,19.8,21.09090909,22.29090909,,2021-12-24 19:00,,,,
2021-12-28 0:00,14.64545455,19.79090909,21.08181818,22.26363636,,2021-12-24 20:00,,,,
2021-12-28 1:00,14.59090909,19.78181818,21.06363636,22.19090909,,2021-12-24 21:00,,,,
2021-12-28 2:00,14.51818182,19.75454545,21.05454545,22.24545455,,2021-12-24 22:00,,,,
2021-12-28 3:00,14.45454545,19.72727273,21.03636364,22.24545455,,2021-12-24 23:00,,,,
2021-12-28 4:00,14.35454545,19.72727273,21.01818182,22.24545455,,2021-12-25 0:00,20.99090909,22.94545455,21.72727273,22.49090909
2021-12-28 5:00,14.29090909,19.68181818,21.03636364,22.23636364,,2021-12-25 1:00,20.87272727,22.94545455,21.71818182,22.46363636
2021-12-28 6:00,14.23636364,19.64545455,21.02727273,22.25454545,,2021-12-25 2:00,20.77272727,22.93636364,21.71818182,22.46363636
2021-12-28 7:00,14.18181818,19.61818182,21.01818182,22.22727273,,2021-12-25 3:00,20.65454545,22.93636364,21.69090909,22.45454545
2021-12-28 8:00,14.14545455,19.59090909,20.98181818,22.13636364,,2021-12-25 4:00,20.51818182,22.93636364,21.70909091,22.45454545
2021-12-28 9:00,14.14545455,19.57272727,20.99090909,22.21818182,,2021-12-25 5:00,20.35454545,22.93636364,21.69090909,22.42727273
2021-12-28 10:00,14.21818182,19.56363636,20.99090909,22.18181818,,2021-12-25 6:00,20.18181818,22.90909091,21.67272727,22.41818182
2021-12-28 11:00,14.39090909,19.61818182,21.03636364,22.11818182,,2021-12-25 7:00,19.99090909,22.89090909,21.67272727,22.48181818
2021-12-28 12:00,14.62727273,19.64545455,20.98181818,22.11818182,,2021-12-25 8:00,19.81818182,22.84545455,21.68181818,22.47272727
